"","Cowid","Time","Status","Herd","Timeassess","LogSCC"
"7430",7430,88,1,1554,7,3.5
"7431",7431,324,0,1554,9,3.81
"7432",7432,336,0,1554,14,3.64
"7433",7433,320,0,1554,12,4.73
"7434",7434,317,0,1554,8,6.46
"7435",7435,322,0,1554,9,3.58
"7436",7436,330,0,1555,9,4.06
"7437",7437,331,0,1555,14,4.48
"7438",7438,314,0,1555,5,3.95
"7439",7439,329,0,1555,14,4.2
"7440",7440,324,0,1555,12,3.85
"7441",7441,331,0,1555,8,4.89
"7442",7442,318,0,1555,6,5.94
"7443",7443,306,1,1556,14,7.85
"7444",7444,316,0,1556,12,8.14
"7445",7445,301,1,1556,7,5.68
"7446",7446,333,0,1556,12,5.86
"7447",7447,266,1,1556,10,5.39
"7448",7448,313,0,1556,6,6.82
"7449",7449,329,0,1557,12,3.71
"7450",7450,244,1,1557,7,4.91
"7451",7451,313,0,1558,10,5.17
"7452",7452,325,0,1559,10,5.65
"7453",7453,337,0,1559,12,5.25
"7454",7454,319,0,1559,10,3.3
"7455",7455,310,0,1560,7,4.72
"7456",7456,317,0,1560,12,2.89
"7457",7457,321,0,1561,13,3.71
"7458",7458,333,0,1562,12,5.06
"7459",7459,326,0,1562,11,3.18
"7460",7460,43,1,1562,10,5.12
"7461",7461,218,1,1562,12,4.11
"7462",7462,324,0,1562,9,5.05
"7463",7463,329,0,1563,5,3.71
"7464",7464,314,0,1563,11,3.95
"7465",7465,322,0,1564,12,3.37
"7466",7466,328,0,1564,13,3
"7467",7467,327,0,1564,6,3.97
"7468",7468,325,0,1564,13,3.47
"7469",7469,334,0,1564,5,5.04
"7470",7470,312,0,1564,14,3.53
"7471",7471,311,0,1564,14,4.17
"7472",7472,333,0,1564,9,3.3
"7473",7473,339,0,1564,8,4.87
"7474",7474,320,0,1564,12,5.05
"7475",7475,153,1,1564,5,4.79
"7476",7476,335,0,1564,5,5.62
"7477",7477,336,0,1565,5,5.93
"7478",7478,321,0,1565,7,4.19
"7479",7479,37,1,1565,13,4.76
"7480",7480,294,1,1565,8,7.47
"7481",7481,318,0,1565,7,5.6
"7482",7482,325,0,1565,13,2.94
"7483",7483,330,0,1566,11,3.78
"7484",7484,331,0,1566,10,3.76
"7485",7485,338,0,1566,11,3.53
"7486",7486,324,0,1567,7,3.5
"7487",7487,312,0,1567,10,5.02
"7488",7488,320,0,1567,12,4.28
"7489",7489,330,0,1567,7,4.66
"7490",7490,324,0,1567,9,6.11
"7491",7491,330,0,1567,10,4.04
"7492",7492,326,0,1567,10,6.01
"7493",7493,310,0,1568,5,7.1
"7494",7494,338,0,1568,5,5.61
"7495",7495,337,1,1568,14,3.99
"7496",7496,322,0,1568,8,3.81
"7497",7497,324,0,1568,9,4.22
"7498",7498,333,0,1568,13,4.51
"7499",7499,319,0,1568,12,4.19
"7500",7500,324,0,1569,12,5.44
"7501",7501,313,0,1569,12,4.03
"7502",7502,310,1,1569,14,4.9
"7503",7503,310,0,1569,8,7.11
"7504",7504,327,0,1569,11,4.17
"7505",7505,159,1,1570,11,7.15
"7506",7506,339,0,1570,6,4.58
"7507",7507,333,0,1570,10,3.04
"7508",7508,317,0,1571,13,3.37
"7509",7509,305,1,1571,9,5.16
"7510",7510,336,0,1571,6,6.54
"7511",7511,319,0,1571,6,4.95
"7512",7512,331,0,1571,11,5.17
"7513",7513,317,0,1572,14,3.37
"7514",7514,317,0,1572,12,4.08
"7515",7515,275,1,1572,8,5
"7516",7516,334,0,1572,6,4.99
"7517",7517,323,0,1573,12,2.71
"7518",7518,314,0,1574,12,3.95
"7519",7519,336,0,1574,6,7.16
"7520",7520,329,1,1574,14,3.33
"7521",7521,337,0,1574,9,2.71
"7522",7522,339,0,1574,9,3.58
"7523",7523,318,0,1575,6,4.92
"7524",7524,326,0,1575,11,4.76
"7525",7525,324,0,1575,14,2.2
"7526",7526,321,0,1575,13,3.18
"7527",7527,339,0,1575,14,3.91
"7528",7528,334,0,1575,11,3.14
"7529",7529,314,0,1575,6,6.85
"7530",7530,318,1,1575,9,4.47
"7531",7531,99,1,1575,7,6.83
"7532",7532,331,0,1575,6,3.85
"7533",7533,319,1,1576,8,7.53
"7534",7534,332,0,1576,9,4.33
"7535",7535,310,0,1576,9,4.41
"7536",7536,334,0,1576,11,4.14
"7537",7537,313,0,1576,9,4.33
"7538",7538,212,1,1576,14,2.48
"7539",7539,315,0,1576,14,5.52
"7540",7540,135,1,1576,6,6.39
"7541",7541,306,1,1577,12,6.39
"7542",7542,311,0,1578,6,3.43
"7543",7543,320,0,1578,9,6.49
"7544",7544,320,0,1578,6,5.02
"7545",7545,335,0,1578,6,3.89
"7546",7546,315,0,1578,6,4.69
"7547",7547,329,0,1579,7,6.07
"7548",7548,315,0,1579,6,4.77
"7549",7549,325,0,1579,11,5.9
"7550",7550,333,0,1579,6,4.92
"7551",7551,336,0,1580,7,3.89
"7552",7552,339,0,1580,6,6.29
"7553",7553,284,1,1580,6,4.53
"7554",7554,332,0,1580,10,3.69
"7555",7555,325,0,1580,13,4.66
"7556",7556,106,1,1580,6,7.8
"7557",7557,305,1,1581,7,5.28
"7558",7558,306,1,1581,10,3
"7559",7559,328,0,1581,7,3.66
"7560",7560,312,0,1581,12,3.18
"7561",7561,327,0,1581,6,4.2
"7562",7562,318,0,1581,6,3.56
"7563",7563,333,0,1582,12,5.35
"7564",7564,331,0,1582,6,6.74
"7565",7565,330,0,1583,11,3.37
"7566",7566,326,0,1583,8,5.89
"7567",7567,328,0,1583,11,3.66
"7568",7568,329,0,1583,14,4.96
"7569",7569,337,0,1584,12,3.81
"7570",7570,314,0,1584,9,4.96
"7571",7571,315,0,1584,7,3.78
"7572",7572,327,0,1584,10,3.43
"7573",7573,339,0,1584,12,3.56
"7574",7574,322,0,1585,10,3.83
"7575",7575,327,0,1585,11,5.2
"7576",7576,320,0,1585,7,7.53
"7577",7577,320,0,1585,5,4.84
"7578",7578,47,1,1585,8,6.28
"7579",7579,313,0,1585,5,4.84
"7580",7580,329,0,1585,13,2.71
"7581",7581,334,0,1586,6,6.79
"7582",7582,331,0,1586,14,3.83
"7583",7583,317,0,1586,11,6.32
"7584",7584,314,0,1586,6,3.43
"7585",7585,312,0,1586,9,3.66
"7586",7586,250,1,1587,5,5.65
"7587",7587,310,0,1587,14,2.83
"7588",7588,323,0,1587,12,5.42
"7589",7589,315,0,1588,7,7.08
"7590",7590,325,0,1588,9,4.83
"7591",7591,319,0,1588,10,4.14
"7592",7592,334,0,1588,6,3.64
"7593",7593,327,0,1588,8,4.03
"7594",7594,312,0,1589,12,4.74
"7595",7595,324,0,1590,14,4.33
"7596",7596,336,0,1590,10,4.22
"7597",7597,313,0,1590,12,4.45
"7598",7598,326,0,1590,11,5.18
"7599",7599,318,0,1590,11,4.44
"7600",7600,338,0,1590,10,4.56
"7601",7601,330,0,1590,6,4.82
"7602",7602,310,0,1590,7,4.41
"7603",7603,323,0,1590,6,6.59
"7604",7604,326,0,1590,5,4.51
"7605",7605,320,0,1590,5,6.08
"7606",7606,218,1,1590,6,4.72
"7607",7607,71,1,1590,7,4.84
"7608",7608,334,0,1590,5,3.64
"7609",7609,315,0,1590,9,4.29
"7610",7610,321,0,1590,13,3
"7611",7611,336,0,1591,7,4.48
"7612",7612,194,1,1591,6,4.88
"7613",7613,306,1,1591,11,3.83
"7614",7614,321,0,1591,13,3
"7615",7615,326,0,1592,5,6.3
"7616",7616,324,0,1592,6,5.8
"7617",7617,324,0,1592,10,3.93
"7618",7618,311,0,1592,14,4.69
"7619",7619,305,1,1592,7,3.97
"7620",7620,328,0,1592,14,2.83
"7621",7621,313,0,1593,10,4.04
"7622",7622,328,0,1593,14,5.48
"7623",7623,311,1,1593,5,4.08
"7624",7624,322,0,1593,13,5.08
"7625",7625,317,0,1593,14,4.28
"7626",7626,335,0,1593,5,3.64
"7627",7627,310,0,1593,5,3.09
"7628",7628,317,0,1593,11,3.26
"7629",7629,330,0,1594,12,3.89
"7630",7630,339,0,1594,8,4.71
"7631",7631,321,0,1594,9,4.51
"7632",7632,317,0,1594,10,3.99
"7633",7633,327,0,1594,8,3
"7634",7634,325,0,1595,14,3.76
"7635",7635,314,0,1596,13,4.62
"7636",7636,285,1,1597,6,5.57
"7637",7637,311,0,1597,6,4.36
"7638",7638,308,1,1597,10,4.45
"7639",7639,319,1,1597,6,7.09
"7640",7640,317,0,1598,5,5.35
"7641",7641,310,0,1598,6,4.67
"7642",7642,339,0,1598,5,3.83
"7643",7643,160,1,1598,14,4.23
"7644",7644,178,1,1599,14,5.3
"7645",7645,311,0,1599,5,4.5
"7646",7646,321,0,1600,7,7.49
"7647",7647,333,0,1600,8,5.7
"7648",7648,160,1,1600,7,5.44
"7649",7649,334,0,1601,8,3.83
"7650",7650,315,0,1601,14,5.14
"7651",7651,331,0,1601,12,4.68
"7652",7652,225,1,1601,7,3.5
"7653",7653,318,0,1601,6,5.55
"7654",7654,301,1,1601,10,2.89
"7655",7655,325,0,1601,9,2.89
"7656",7656,177,1,1601,13,6.4
"7657",7657,301,1,1601,14,4.39
"7658",7658,335,0,1601,6,3.93
"7659",7659,336,0,1601,10,4.3
"7660",7660,72,1,1601,12,2.08
"7661",7661,326,0,1601,11,5.42
"7662",7662,313,0,1601,10,3.97
"7663",7663,320,0,1601,5,4.39
"7664",7664,53,1,1601,12,4.93
"7665",7665,325,0,1601,13,4.08
"7666",7666,312,0,1601,10,2.77
"7667",7667,334,0,1602,11,4.69
"7668",7668,327,0,1602,7,3.56
"7669",7669,331,0,1602,7,5.43
"7670",7670,319,0,1602,6,3.3
"7671",7671,125,1,1603,14,3.22
"7672",7672,331,0,1603,9,6.33
"7673",7673,325,0,1603,7,5.4
"7674",7674,312,0,1603,6,4.96
"7675",7675,331,0,1604,8,3.95
"7676",7676,316,0,1604,12,3.18
"7677",7677,321,1,1604,14,4.83
"7678",7678,315,0,1605,11,3.81
"7679",7679,316,0,1606,7,5.48
"7680",7680,322,0,1607,9,4.13
"7681",7681,315,0,1607,11,5.29
"7682",7682,315,0,1607,5,3.74
"7683",7683,336,0,1607,5,3.83
"7684",7684,170,1,1608,14,5.51
"7685",7685,320,0,1608,10,3.78
"7686",7686,339,0,1609,5,4.39
"7687",7687,311,0,1609,11,3.33
"7688",7688,338,0,1609,8,4.41
"7689",7689,337,0,1609,12,3.85
"7690",7690,283,1,1609,14,4.19
"7691",7691,338,0,1609,7,4.19
"7692",7692,330,0,1609,13,3.56
"7693",7693,319,0,1609,14,4.06
"7694",7694,337,0,1610,7,5.88
"7695",7695,337,0,1610,9,4.45
"7696",7696,325,0,1610,10,4.49
"7697",7697,338,0,1611,10,2.64
"7698",7698,325,0,1611,9,4.48
"7699",7699,312,1,1611,11,5.36
"7700",7700,312,0,1611,11,4.14
"7701",7701,67,1,1611,10,3.56
"7702",7702,312,0,1611,7,4.06
"7703",7703,321,0,1612,5,4.13
"7704",7704,317,0,1612,6,5.04
"7705",7705,317,0,1612,9,4.54
"7706",7706,321,0,1612,14,3.56
"7707",7707,312,0,1612,8,3.04
"7708",7708,324,0,1612,14,2.94
"7709",7709,313,1,1613,11,6.04
"7710",7710,338,0,1613,5,5.58
"7711",7711,319,1,1613,13,3.56
"7712",7712,312,0,1613,11,3.83
"7713",7713,322,0,1614,8,4.97
"7714",7714,326,0,1614,12,5.46
"7715",7715,326,0,1615,14,7.99
"7716",7716,319,0,1616,14,2.94
"7717",7717,332,0,1617,7,4.37
"7718",7718,316,0,1617,7,3.85
"7719",7719,325,0,1617,13,5.17
"7720",7720,336,0,1617,7,3.4
"7721",7721,332,0,1617,7,3.83
"7722",7722,327,0,1618,13,7.5
"7723",7723,329,0,1618,6,8.23
"7724",7724,310,0,1618,14,4.14
"7725",7725,331,0,1618,11,5.47
"7726",7726,323,0,1618,6,5.28
"7727",7727,313,1,1619,11,4.26
"7728",7728,338,0,1619,10,3.56
"7729",7729,323,0,1619,9,4.87
"7730",7730,333,0,1620,9,4.33
"7731",7731,8,1,1620,9,5.77
"7732",7732,313,0,1620,11,4.23
"7733",7733,328,0,1620,9,5.01
"7734",7734,59,1,1620,8,4.73
"7735",7735,328,0,1620,6,5.83
"7736",7736,210,1,1620,8,5.65
"7737",7737,335,0,1620,7,3.93
"7738",7738,339,0,1620,13,5.1
"7739",7739,320,0,1620,8,5.79
"7740",7740,320,0,1621,7,6.01
"7741",7741,320,0,1621,8,5.65
"7742",7742,322,0,1621,9,4.19
"7743",7743,310,0,1621,7,5.59
"7744",7744,322,0,1621,8,6.17
"7745",7745,315,0,1621,12,5.12
"7746",7746,321,0,1621,13,5.16
"7747",7747,317,0,1622,10,5.87
"7748",7748,315,0,1622,13,3.64
"7749",7749,122,1,1623,14,5
"7750",7750,141,1,1623,7,3.04
"7751",7751,312,1,1623,9,4.25
"7752",7752,316,0,1624,11,3.89
"7753",7753,322,0,1624,7,3.3
"7754",7754,338,0,1624,11,4.09
"7755",7755,334,0,1624,8,5.58
"7756",7756,325,0,1625,5,6.19
"7757",7757,313,1,1625,13,3.53
"7758",7758,324,0,1625,6,4.47
"7759",7759,173,1,1625,12,3.95
"7760",7760,332,0,1625,11,3.14
"7761",7761,146,1,1626,9,4.11
"7762",7762,317,0,1626,8,3.93
"7763",7763,222,1,1626,8,6.79
"7764",7764,327,0,1626,6,5.51
"7765",7765,328,0,1626,8,5.84
"7766",7766,314,0,1626,8,4.08
"7767",7767,13,1,1627,10,3.14
"7768",7768,332,0,1627,6,4.04
"7769",7769,334,0,1627,11,4.58
"7770",7770,314,0,1627,10,5.34
"7771",7771,172,1,1627,14,3.43
"7772",7772,323,0,1627,11,5.26
"7773",7773,310,0,1627,12,3.5
"7774",7774,321,0,1627,14,4.98
"7775",7775,318,0,1627,6,7.72
"7776",7776,17,1,1628,5,6.43
"7777",7777,311,0,1629,7,5.26
"7778",7778,314,0,1629,9,4.08
"7779",7779,338,0,1629,9,3.87
"7780",7780,333,0,1629,11,5.44
"7781",7781,317,0,1629,13,4.68
"7782",7782,322,0,1630,12,5.98
"7783",7783,334,0,1630,14,5.87
"7784",7784,311,0,1630,12,7.19
"7785",7785,332,0,1630,8,4.5
"7786",7786,331,0,1631,9,4.98
"7787",7787,323,0,1631,9,4.11
"7788",7788,311,0,1631,6,4.32
"7789",7789,323,0,1632,13,4.13
"7790",7790,316,0,1632,6,6.43
"7791",7791,312,0,1632,6,7.26
"7792",7792,311,0,1633,6,6.44
"7793",7793,325,0,1633,10,4.79
"7794",7794,326,0,1633,12,4.39
"7795",7795,48,1,1633,8,5.05
"7796",7796,327,0,1633,14,4.2
"7797",7797,334,0,1633,10,4.54
"7798",7798,334,0,1634,8,4.01
"7799",7799,315,0,1634,5,6
"7800",7800,331,0,1634,11,4.88
"7801",7801,82,1,1635,7,5.48
"7802",7802,335,1,1635,9,4.96
"7803",7803,326,0,1635,6,6.62
"7804",7804,333,0,1635,5,6.7
"7805",7805,310,0,1636,10,5.54
"7806",7806,331,0,1636,11,3.83
"7807",7807,318,0,1637,6,4.77
"7808",7808,318,0,1637,6,3.83
"7809",7809,290,1,1638,6,3.76
"7810",7810,316,0,1638,5,3.33
"7811",7811,184,1,1638,7,5.62
"7812",7812,315,0,1638,12,4.04
"7813",7813,326,0,1638,6,6.78
"7814",7814,326,0,1639,12,3.87
"7815",7815,318,0,1639,13,4.38
"7816",7816,321,0,1639,6,7.23
"7817",7817,332,0,1640,10,4.72
"7818",7818,311,0,1640,14,4.09
"7819",7819,177,1,1640,8,5.21
"7820",7820,315,0,1640,13,5.43
"7821",7821,327,0,1640,13,4.01
"7822",7822,319,0,1640,13,3.09
"7823",7823,312,0,1640,11,6
"7824",7824,206,1,1640,7,5.13
"7825",7825,312,0,1640,5,4.09
"7826",7826,331,0,1641,14,5.38
"7827",7827,316,0,1641,7,5.12
"7828",7828,308,1,1642,14,5.31
"7829",7829,311,0,1642,9,3.71
"7830",7830,333,0,1642,11,4.73
"7831",7831,328,0,1642,13,3.14
"7832",7832,328,0,1642,5,5.18
"7833",7833,335,0,1642,8,5.42
"7834",7834,185,1,1642,5,3.4
"7835",7835,337,0,1643,8,3.4
"7836",7836,335,1,1643,8,5.32
"7837",7837,322,0,1643,9,4.96
"7838",7838,329,0,1643,11,4.54
"7839",7839,332,0,1643,10,4.01
"7840",7840,316,0,1643,10,4.72
"7841",7841,327,0,1643,13,3.76
"7842",7842,314,0,1644,5,4.87
"7843",7843,333,0,1644,5,6.14
"7844",7844,322,0,1644,14,5.02
"7845",7845,339,0,1644,8,6.52
"7846",7846,327,0,1645,5,5.32
"7847",7847,313,0,1645,11,3.95
"7848",7848,324,0,1645,10,3.33
"7849",7849,310,1,1645,14,4.03
"7850",7850,316,0,1646,5,4.65
"7851",7851,325,0,1647,12,4.25
"7852",7852,320,0,1647,9,5.11
"7853",7853,338,0,1647,13,5.07
"7854",7854,323,0,1647,8,4.32
"7855",7855,311,0,1648,11,6.93
"7856",7856,315,0,1648,5,7.82
"7857",7857,319,0,1648,8,4.83
"7858",7858,326,0,1649,6,4.04
"7859",7859,323,0,1649,8,4.28
"7860",7860,324,0,1650,9,5.47
"7861",7861,324,0,1650,13,3.37
"7862",7862,316,0,1650,5,8.61
"7863",7863,312,0,1650,8,6.42
"7864",7864,330,0,1650,10,3.4
"7865",7865,328,1,1651,12,4.87
"7866",7866,330,0,1651,5,3.5
"7867",7867,321,0,1652,5,4.62
"7868",7868,140,1,1652,5,5.34
"7869",7869,328,0,1652,7,4.89
"7870",7870,321,0,1652,5,5.28
"7871",7871,313,0,1652,7,3.95
"7872",7872,310,0,1652,11,4.67
"7873",7873,338,0,1653,6,5.31
"7874",7874,316,0,1653,13,4.37
"7875",7875,338,0,1653,13,2.83
"7876",7876,153,1,1653,9,4.09
"7877",7877,320,0,1653,5,7.8
"7878",7878,337,0,1653,14,5.78
"7879",7879,223,1,1653,6,5.3
"7880",7880,326,0,1654,12,4.71
"7881",7881,319,0,1654,5,7.82
"7882",7882,134,1,1654,5,4.52
"7883",7883,335,0,1654,14,4.42
"7884",7884,328,0,1654,12,4.23
"7885",7885,334,0,1654,13,5.35
"7886",7886,324,0,1654,5,6.41
"7887",7887,54,1,1655,13,4.14
"7888",7888,333,0,1656,7,3.81
"7889",7889,327,0,1656,8,5.26
"7890",7890,156,1,1657,11,5.28
"7891",7891,333,0,1658,7,4.25
"7892",7892,336,0,1658,7,4.32
"7893",7893,337,0,1658,8,3.56
"7894",7894,334,0,1658,8,2.56
"7895",7895,324,0,1658,10,5.3
"7896",7896,83,1,1658,6,3.14
"7897",7897,312,0,1658,9,3.33
"7898",7898,331,0,1658,9,6.69
"7899",7899,332,0,1658,6,3.26
"7900",7900,332,0,1659,7,7.11
"7901",7901,324,0,1659,11,4.49
"7902",7902,324,0,1659,13,3.5
"7903",7903,319,0,1659,12,4.14
"7904",7904,318,0,1660,10,2.94
"7905",7905,325,0,1660,5,5.76
"7906",7906,339,0,1660,6,3.4
"7907",7907,332,0,1660,6,4.29
"7908",7908,321,0,1660,11,4.79
"7909",7909,274,1,1660,6,5.17
"7910",7910,314,0,1660,7,3.89
"7911",7911,324,0,1661,5,4.95
"7912",7912,323,0,1661,12,4.67
"7913",7913,279,1,1661,14,2.94
"7914",7914,310,0,1661,7,5.46
"7915",7915,311,0,1661,10,4.28
"7916",7916,328,0,1661,9,4.72
"7917",7917,333,0,1661,6,4.22
"7918",7918,14,1,1661,9,8.18
"7919",7919,143,1,1661,5,6.1
"7920",7920,327,0,1661,14,3.58
"7921",7921,336,0,1662,6,4.36
"7922",7922,162,1,1662,7,6.32
"7923",7923,325,0,1663,10,3.22
"7924",7924,329,0,1663,10,3.22
"7925",7925,332,0,1663,12,4.37
"7926",7926,333,0,1663,10,3.33
"7927",7927,319,0,1663,9,4.64
"7928",7928,334,0,1663,14,3.95
"7929",7929,168,1,1663,6,6.04
"7930",7930,337,0,1664,7,4.04
"7931",7931,256,1,1664,11,5.33
"7932",7932,167,1,1664,11,4.03
"7933",7933,63,1,1664,10,3.99
"7934",7934,335,0,1664,9,3.58
"7935",7935,331,0,1664,8,3.91
"7936",7936,323,0,1664,8,3.74
"7937",7937,330,0,1664,11,3.76
"7938",7938,338,0,1665,6,3.74
"7939",7939,333,0,1665,12,7.24
"7940",7940,331,0,1665,10,5.42
"7941",7941,334,0,1665,7,4.53
"7942",7942,324,0,1666,5,4.79
"7943",7943,311,0,1666,11,6.26
"7944",7944,315,0,1666,10,4.66
"7945",7945,325,0,1666,7,4.06
"7946",7946,324,0,1666,10,5.23
"7947",7947,335,0,1666,12,4.14
"7948",7948,326,0,1667,14,5.45
"7949",7949,326,0,1667,12,3.83
"7950",7950,327,0,1667,14,3.91
"7951",7951,315,0,1667,14,3.85
"7952",7952,312,0,1667,14,3.91
"7953",7953,316,1,1667,12,7.22
"7954",7954,321,0,1668,14,3.26
"7955",7955,310,0,1668,10,5.69
"7956",7956,320,0,1669,7,4.17
"7957",7957,218,1,1670,7,4.17
"7958",7958,331,0,1670,11,3.81
"7959",7959,267,1,1670,14,3.14
"7960",7960,331,0,1670,6,5.53
"7961",7961,337,0,1670,9,3.4
"7962",7962,334,0,1670,7,4.89
"7963",7963,337,0,1670,6,4.22
"7964",7964,55,1,1670,10,5.49
"7965",7965,256,1,1670,6,6.29
"7966",7966,339,0,1670,14,3.53
"7967",7967,311,1,1670,7,5.09
"7968",7968,92,1,1670,7,4.79
"7969",7969,334,0,1671,7,4.84
"7970",7970,333,0,1671,13,4.84
"7971",7971,333,0,1671,11,2.71
"7972",7972,330,0,1671,13,3.66
"7973",7973,328,0,1672,10,4.93
"7974",7974,314,0,1672,11,4.43
"7975",7975,310,1,1672,10,3.95
"7976",7976,329,0,1672,10,4.84
"7977",7977,333,0,1672,7,4.16
"7978",7978,315,1,1673,8,2.83
"7979",7979,307,1,1673,10,5
"7980",7980,331,1,1673,8,4.95
"7981",7981,319,0,1673,13,4.57
"7982",7982,33,1,1673,6,2.77
"7983",7983,314,1,1673,7,3.56
"7984",7984,317,1,1673,13,3.4
"7985",7985,165,1,1673,10,3.3
"7986",7986,328,0,1673,6,4.73
"7987",7987,337,0,1673,7,3.69
"7988",7988,269,1,1673,6,3.69
"7989",7989,311,0,1674,9,7.73
"7990",7990,316,0,1674,14,6.48
"7991",7991,322,0,1674,11,6.44
"7992",7992,323,0,1675,10,7.61
"7993",7993,336,0,1675,9,4.32
"7994",7994,327,0,1675,14,3.66
"7995",7995,300,1,1675,14,4.08
"7996",7996,329,0,1676,6,4.17
"7997",7997,159,1,1676,7,5.51
"7998",7998,175,1,1677,7,4.71
"7999",7999,310,0,1677,10,6.22
"8000",8000,316,0,1677,9,3.76
"8001",8001,252,1,1677,7,3.58
"8002",8002,326,0,1678,6,5.92
"8003",8003,86,1,1679,7,4.55
"8004",8004,335,0,1679,10,4.94
"8005",8005,322,0,1679,12,5.46
"8006",8006,318,0,1680,11,4.01
"8007",8007,300,1,1680,6,5.42
"8008",8008,337,0,1680,6,3.76
"8009",8009,313,0,1681,8,5.53
"8010",8010,313,0,1681,11,4.03
"8011",8011,300,1,1681,8,3.26
"8012",8012,320,0,1681,6,4.33
"8013",8013,321,0,1682,9,6.34
"8014",8014,326,0,1682,6,3.3
"8015",8015,339,0,1683,6,4.14
"8016",8016,316,0,1683,6,6.17
"8017",8017,316,0,1683,8,4.71
"8018",8018,333,0,1683,6,3.04
"8019",8019,329,0,1683,12,4.99
"8020",8020,320,0,1684,14,3.61
"8021",8021,338,0,1684,11,3.3
"8022",8022,318,0,1684,6,3.93
"8023",8023,311,0,1684,7,3.93
"8024",8024,321,0,1684,12,8.11
"8025",8025,326,0,1684,13,7.42
"8026",8026,321,0,1685,8,7.56
"8027",8027,321,0,1685,8,7.96
"8028",8028,324,0,1686,6,5.05
"8029",8029,313,0,1687,6,5.45
"8030",8030,320,0,1687,6,3.95
"8031",8031,329,1,1687,12,5.73
"8032",8032,75,1,1687,9,4.28
"8033",8033,326,1,1687,6,4.74
"8034",8034,318,1,1688,12,4.87
"8035",8035,319,0,1688,8,5.1
"8036",8036,317,1,1688,10,4.01
"8037",8037,334,0,1689,14,3.64
"8038",8038,309,1,1689,9,2.77
"8039",8039,322,0,1689,6,2.83
"8040",8040,301,1,1689,6,4.75
"8041",8041,61,1,1689,10,4.08
"8042",8042,335,0,1689,6,3.3
"8043",8043,330,0,1690,13,4.16
"8044",8044,322,0,1690,12,7.46
"8045",8045,337,0,1690,6,6.13
"8046",8046,201,1,1690,9,4.29
"8047",8047,318,0,1690,10,5.99
"8048",8048,328,0,1691,10,3.18
"8049",8049,310,1,1691,10,4.11
"8050",8050,315,0,1691,13,5.41
"8051",8051,317,0,1692,11,5.68
"8052",8052,310,0,1692,6,3.66
"8053",8053,168,1,1692,10,4.2
"8054",8054,310,0,1692,8,4.97
"8055",8055,334,0,1692,11,4.8
"8056",8056,311,0,1692,12,3.99
"8057",8057,326,0,1693,12,4.95
"8058",8058,319,0,1693,5,4.88
"8059",8059,320,0,1693,12,3.78
"8060",8060,332,0,1693,7,6.53
"8061",8061,314,0,1693,5,5.62
"8062",8062,323,0,1693,12,4.91
"8063",8063,338,0,1693,5,7.4
"8064",8064,324,0,1693,11,3.58
"8065",8065,75,1,1693,6,5.37
"8066",8066,312,0,1694,12,3.53
"8067",8067,324,0,1694,5,6.1
"8068",8068,318,0,1695,10,3.5
"8069",8069,312,0,1695,8,3.56
"8070",8070,333,0,1695,13,5.78
"8071",8071,315,0,1695,9,3.56
"8072",8072,328,0,1696,11,7.26
"8073",8073,336,0,1696,13,4.09
"8074",8074,311,0,1696,8,6.28
"8075",8075,317,0,1697,6,6.08
"8076",8076,322,0,1697,12,3.87
"8077",8077,329,0,1698,12,4.14
"8078",8078,318,0,1698,12,2.77
"8079",8079,332,0,1699,12,7.74
"8080",8080,326,0,1700,7,4.2
"8081",8081,311,1,1700,9,6.51
"8082",8082,322,0,1700,13,6.22
"8083",8083,331,0,1700,10,4.8
"8084",8084,314,0,1700,6,8.41
"8085",8085,334,0,1700,14,6.58
"8086",8086,312,0,1700,9,4.78
"8087",8087,314,0,1700,8,5.92
"8088",8088,311,0,1700,6,5.48
"8089",8089,316,0,1700,6,3.87
"8090",8090,329,0,1700,6,4.04
"8091",8091,339,0,1701,9,4.73
"8092",8092,312,0,1701,9,3.22
"8093",8093,310,0,1702,5,5.54
"8094",8094,322,0,1702,14,3.69
"8095",8095,111,1,1703,8,8.11
"8096",8096,332,0,1704,8,3.22
"8097",8097,331,0,1704,7,3.14
"8098",8098,321,0,1704,10,3.43
"8099",8099,316,0,1705,12,5.39
"8100",8100,324,0,1705,7,7.37
"8101",8101,328,0,1705,14,4.56
"8102",8102,322,0,1705,12,6.51
"8103",8103,339,0,1706,9,4.2
"8104",8104,316,0,1706,7,3.58
"8105",8105,332,0,1706,9,6.46
"8106",8106,315,0,1706,12,4.86
"8107",8107,319,0,1706,14,5.42
"8108",8108,318,0,1706,13,3.53
"8109",8109,316,0,1706,6,3.4
"8110",8110,314,0,1707,12,2.56
"8111",8111,321,0,1707,6,5.59
"8112",8112,337,0,1707,9,5.17
"8113",8113,327,0,1707,10,2.94
"8114",8114,336,0,1708,13,4.28
"8115",8115,329,0,1708,8,2.89
"8116",8116,334,0,1708,13,4.2
"8117",8117,287,1,1708,7,4.25
"8118",8118,313,0,1708,6,6.84
"8119",8119,315,0,1708,11,3.56
"8120",8120,315,0,1708,10,5.9
"8121",8121,331,0,1708,11,3.4
"8122",8122,310,0,1709,14,4.74
"8123",8123,325,0,1709,12,7.17
"8124",8124,334,0,1710,6,3.09
"8125",8125,325,0,1710,6,6.13
"8126",8126,337,0,1710,5,3.83
"8127",8127,252,1,1711,9,3.76
"8128",8128,324,0,1711,12,3.85
