"","Cowid","Time","Status","Herd","Ureum","Protein","Parity","Heifer"
"5823",5823,155,1,105,3.4,2.97,3,0
"5824",5824,41,1,105,2.72,3.86,2,0
"5825",5825,118,1,105,3.57,4.01,2,1
"5826",5826,110,1,105,2.88,2.85,1,0
"5827",5827,85,1,105,2.67,3.41,2,1
"5828",5828,68,1,105,2.67,3.63,2,1
"5829",5829,149,1,105,3.17,3.18,2,0
"5830",5830,171,1,105,2.9,3.51,1,0
"5831",5831,37,1,105,3.08,3.11,2,0
"5832",5832,124,1,105,2.9,3,2,0
"5833",5833,117,1,105,2.94,3.13,2,1
"5834",5834,70,1,105,3.96,3.61,2,1
"5835",5835,136,1,105,2.03,4.26,2,0
"5836",5836,89,1,105,1.38,3.44,1,0
"5837",5837,61,1,105,2.35,3.72,1,0
"5838",5838,167,1,105,1.13,3.3,1,0
"5839",5839,86,1,105,1.29,3.18,2,1
"5840",5840,32,1,105,2.28,3.09,1,1
"5841",5841,117,1,105,2.77,3.19,1,0
"5842",5842,116,1,105,2.68,3.46,1,0
"5843",5843,123,1,105,2.08,3.23,1,1
"5844",5844,69,1,105,3.52,2.8,1,1
"5845",5845,111,1,105,3.62,3.06,1,1
"5846",5846,263,1,105,3.64,3.22,1,0
"5847",5847,20,1,105,3.17,3.01,1,1
"5848",5848,79,1,105,3.01,3.29,1,0
"5849",5849,123,1,105,2.05,2.82,1,1
"5850",5850,45,1,105,3.16,3.05,1,1
"5851",5851,150,1,105,3.46,2.88,1,0
"5852",5852,66,1,105,3.47,3.1,1,0
"5853",5853,45,1,105,2.5,2.99,1,1
"5854",5854,117,1,105,2.74,3.21,1,1
"5855",5855,53,1,105,2.09,3.34,1,1
"5856",5856,20,1,105,2.13,3.03,1,1
"5857",5857,51,1,105,2.56,3.03,1,0
"5858",5858,100,1,105,3.34,2.94,1,0
"5859",5859,67,1,105,3.89,3.07,1,1
"5860",5860,109,1,105,2.51,3.28,1,0
"5861",5861,156,1,106,3.15,2.88,12,0
"5862",5862,111,1,106,2.18,3.18,7,0
"5863",5863,90,1,106,2.69,3.76,7,1
"5864",5864,55,1,106,2.46,2.91,8,1
"5865",5865,18,1,106,2.47,3.4,7,0
"5866",5866,100,1,106,3.08,3.87,7,0
"5867",5867,29,1,106,1.91,3.11,6,0
"5868",5868,47,1,106,1.53,2.76,6,0
"5869",5869,23,1,106,2.84,3.59,5,1
"5870",5870,53,1,106,2.75,3.1,5,0
"5871",5871,79,1,106,2.24,3.79,5,1
"5872",5872,67,1,106,2.78,3.26,5,0
"5873",5873,38,1,106,2.72,3.13,5,1
"5874",5874,51,1,106,2.37,3.6,4,0
"5875",5875,25,1,106,2.57,3.01,5,0
"5876",5876,82,1,106,2.7,3.31,4,0
"5877",5877,30,1,106,2.16,2.97,5,0
"5878",5878,15,1,106,2.84,2.58,4,1
"5879",5879,94,1,106,1.84,2.88,5,1
"5880",5880,68,1,106,3.14,3.42,4,0
"5881",5881,49,1,106,3.21,3.37,3,0
"5882",5882,67,1,106,2.04,3.01,4,1
"5883",5883,13,1,106,3.66,3.03,4,0
"5884",5884,46,1,106,2.37,2.86,4,1
"5885",5885,139,1,106,3.4,2.93,4,1
"5886",5886,57,1,106,1.41,3.65,4,1
"5887",5887,17,1,106,2.73,3.75,3,0
"5888",5888,15,1,106,1.78,3.05,3,0
"5889",5889,80,1,106,1.56,4,3,1
"5890",5890,97,1,106,2.25,3.14,3,0
"5891",5891,28,1,106,3,2.69,3,0
"5892",5892,31,1,106,2.41,3.2,3,0
"5893",5893,41,1,106,3.15,3.52,3,0
"5894",5894,100,1,106,1.71,2.93,3,0
"5895",5895,89,1,106,2.87,3.01,2,1
"5896",5896,134,1,106,2.51,4.06,2,1
"5897",5897,1,1,106,2.48,3.32,2,0
"5898",5898,51,1,106,2.08,3.27,1,0
"5899",5899,15,1,106,2.78,2.93,1,0
"5900",5900,47,1,106,2.19,3.57,2,1
"5901",5901,78,1,106,2.41,2.51,2,1
"5902",5902,97,1,106,2.07,3.35,2,0
"5903",5903,25,1,106,2.45,3.24,1,0
"5904",5904,145,1,106,2.46,2.99,2,1
"5905",5905,77,1,106,2.96,3.15,1,0
"5906",5906,46,1,106,2.63,3.3,2,0
"5907",5907,77,1,106,2.3,2.93,1,1
"5908",5908,25,1,106,2.51,2.94,1,0
"5909",5909,67,1,106,3.38,3.51,1,0
"5910",5910,20,1,106,2.03,3.61,2,0
"5911",5911,70,1,106,2.88,2.92,1,0
"5912",5912,78,1,106,2.39,3.16,1,0
"5913",5913,117,1,106,2.98,3.17,1,1
"5914",5914,57,1,106,2.77,3.28,1,0
"5915",5915,96,1,106,2.47,2.55,1,1
"5916",5916,82,1,106,1.66,3.28,1,1
"5917",5917,29,1,106,3.22,3.81,1,0
"5918",5918,7,1,106,2.32,3.09,1,1
"5919",5919,40,1,106,2.94,3.55,1,1
"5920",5920,59,1,106,2.34,3.22,1,0
"5921",5921,82,1,106,2,3.04,1,1
"5922",5922,18,1,106,3.05,3.42,1,0
"5923",5923,49,1,106,2.07,2.75,1,1
"5924",5924,99,1,106,1.5,2.71,1,1
"5925",5925,97,1,106,2.12,2.85,1,1
"5926",5926,57,1,106,1.92,2.82,1,1
"5927",5927,57,1,106,2.21,3.39,1,0
"5928",5928,10,1,106,1.72,2.83,1,0
"5929",5929,43,1,106,1.72,2.96,1,0
"5930",5930,5,1,106,3.09,3.28,1,1
"5931",5931,77,1,106,2.17,2.86,1,1
"5932",5932,13,1,106,1.89,2.69,1,0
"5933",5933,81,1,106,1.98,3.31,1,0
"5934",5934,27,1,107,3.45,2.82,4,0
"5935",5935,19,1,107,3.32,3,5,1
"5936",5936,141,1,107,2.06,3.51,3,1
"5937",5937,76,1,107,2.85,3.13,4,1
"5938",5938,83,1,107,2.43,4.49,3,0
"5939",5939,29,1,107,2.82,3.35,5,0
"5940",5940,71,1,107,2.21,3.02,4,1
"5941",5941,38,1,107,3.38,4.34,2,1
"5942",5942,45,1,107,2.1,3.34,3,0
"5943",5943,80,1,107,2.89,3.16,4,0
"5944",5944,58,1,107,2.39,4.07,2,1
"5945",5945,57,1,107,3.8,3.03,5,0
"5946",5946,5,1,107,2.75,2.67,3,1
"5947",5947,32,1,107,2.68,2.68,4,0
"5948",5948,117,1,107,3.15,3.5,4,0
"5949",5949,97,1,107,2.31,3.24,3,0
"5950",5950,14,1,107,3.11,3.08,4,1
"5951",5951,40,1,107,2.99,2.99,2,0
"5952",5952,4,1,107,3.52,3.1,3,1
"5953",5953,34,1,107,2.07,3.06,2,0
"5954",5954,139,1,107,3.58,2.91,4,0
"5955",5955,53,1,107,3.49,3.72,2,1
"5956",5956,73,1,107,2.98,4.31,3,0
"5957",5957,65,1,107,1.95,2.97,2,1
"5958",5958,125,1,107,2.1,3.15,2,0
"5959",5959,3,1,107,3.07,3.14,3,0
"5960",5960,103,1,107,2.92,3.18,2,1
"5961",5961,35,1,107,3.02,3.65,2,0
"5962",5962,114,1,107,2.32,4.05,3,1
"5963",5963,86,1,107,6.3,2.81,3,0
"5964",5964,111,1,107,4.17,2.55,5,0
"5965",5965,81,1,107,2.95,3.04,4,0
"5966",5966,86,1,107,2.7,2.74,2,1
"5967",5967,124,1,107,1.78,4.38,2,1
"5968",5968,27,1,107,2.68,3.24,3,1
"5969",5969,24,1,107,1.82,3.19,2,0
"5970",5970,69,1,107,1.82,3.19,2,1
"5971",5971,72,1,107,2.76,3.43,1,0
"5972",5972,54,1,107,2.61,2.89,1,1
"5973",5973,62,1,107,3.32,3.66,2,0
"5974",5974,93,1,107,2.7,2.79,1,1
"5975",5975,40,1,107,3.31,3.05,2,0
"5976",5976,53,1,107,3.02,3.33,3,0
"5977",5977,96,1,107,2.73,3.15,2,1
"5978",5978,126,1,107,3.8,2.87,2,0
"5979",5979,118,1,107,2.12,2.89,1,1
"5980",5980,6,1,107,2.91,3.05,4,1
"5981",5981,50,1,107,3.03,3.2,1,0
"5982",5982,13,1,107,3.09,3.31,2,0
"5983",5983,84,1,107,3.28,4.19,1,1
"5984",5984,31,1,107,2.69,3.7,1,0
"5985",5985,46,1,107,2.61,3.58,1,0
"5986",5986,52,1,107,2.88,3.32,2,1
"5987",5987,21,1,107,2.61,3.58,1,0
"5988",5988,30,1,107,2.45,2.85,1,1
"5989",5989,95,1,107,3.46,3.7,1,1
"5990",5990,15,1,107,3.6,3.67,1,0
"5991",5991,37,1,107,3.3,3.3,2,0
"5992",5992,34,1,107,3.46,3.06,1,0
"5993",5993,101,1,107,2.41,3,3,0
"5994",5994,62,1,107,2.95,3.83,2,0
"5995",5995,98,1,107,1.65,3.54,1,0
"5996",5996,37,1,107,3.25,3.34,1,0
"5997",5997,57,1,107,2.07,3.43,1,1
"5998",5998,26,1,107,5.34,3.44,3,1
"5999",5999,73,1,107,2.74,3.22,4,1
"6000",6000,66,1,107,2.56,3.19,1,0
"6001",6001,57,1,107,2.98,3.35,1,1
"6002",6002,98,1,107,3.37,3.21,1,0
"6003",6003,17,1,107,3.37,2.84,1,0
"6004",6004,103,1,107,2.35,2.98,1,1
"6005",6005,109,1,108,4.74,2.82,5,0
"6006",6006,45,1,108,2.8,3.04,4,0
"6007",6007,226,1,108,2.41,3.25,3,1
"6008",6008,74,1,108,5.4,2.83,5,1
"6009",6009,116,1,108,2.08,3.01,4,1
"6010",6010,142,1,108,3.27,2.83,4,0
"6011",6011,53,1,108,2.74,3.08,3,1
"6012",6012,119,1,108,3.17,2.88,3,1
"6013",6013,147,1,108,2.78,3.77,3,0
"6014",6014,34,1,108,4.12,3.32,2,0
"6015",6015,52,1,108,3.46,3.25,4,0
"6016",6016,28,1,108,3,3.76,3,0
"6017",6017,33,1,108,1.87,2.79,2,0
"6018",6018,3,1,108,2.4,2.84,2,0
"6019",6019,94,1,108,2.1,2.69,2,0
"6020",6020,16,1,108,3.17,3.5,3,1
"6021",6021,56,1,108,5.54,2.74,2,1
"6022",6022,42,1,108,1.1,3.67,1,1
"6023",6023,54,1,108,4.72,3.09,2,0
"6024",6024,83,1,108,4.29,3.23,1,0
"6025",6025,51,1,108,3.82,2.75,2,0
"6026",6026,70,1,108,5.15,2.51,1,0
"6027",6027,99,1,108,2.36,2.95,2,0
"6028",6028,54,1,108,3.61,2.99,1,0
"6029",6029,69,1,108,2.7,3.14,2,1
"6030",6030,5,1,108,3.16,3.15,1,1
"6031",6031,29,1,108,3.07,2.69,1,0
"6032",6032,84,1,108,4.25,3.1,1,1
"6033",6033,59,1,108,4.09,2.97,1,0
"6034",6034,24,1,108,3.06,2.68,1,0
"6035",6035,33,1,108,4.61,2.82,1,1
"6036",6036,128,1,108,1.81,2.4,1,0
"6037",6037,90,1,108,2.61,2.66,1,1
"6038",6038,83,1,108,4.42,2.96,1,0
"6039",6039,123,1,108,4.81,2.73,1,1
"6040",6040,5,1,108,2.81,3.08,1,0
"6041",6041,142,1,108,2.17,3.41,1,1
"6042",6042,19,1,108,3,3.18,1,1
"6043",6043,35,1,108,2.37,3.22,1,0
"6044",6044,60,1,108,3.5,2.97,1,1
"6045",6045,41,1,109,4.12,3.84,6,0
"6046",6046,114,1,109,2.26,2.53,6,1
"6047",6047,183,1,109,3.34,3.23,4,1
"6048",6048,69,1,109,2.03,3.04,3,0
"6049",6049,123,1,109,2.63,3.08,2,1
"6050",6050,62,1,109,2.53,3.03,1,0
"6051",6051,118,1,109,3.35,3.37,4,1
"6052",6052,181,1,109,3.19,3.12,4,0
"6053",6053,196,1,109,2.41,3.41,4,0
"6054",6054,17,1,109,3.61,3.17,1,0
"6055",6055,66,1,109,2.43,3.3,1,0
"6056",6056,54,1,109,2.28,3.2,2,0
"6057",6057,121,1,109,3.29,2.87,1,0
"6058",6058,94,1,109,3.49,2.72,1,1
"6059",6059,25,1,109,2.49,2.85,1,1
"6060",6060,102,1,109,3.41,2.77,1,1
"6061",6061,32,1,109,2.18,3,1,1
"6062",6062,99,1,109,3.88,3.18,1,0
"6063",6063,61,1,109,3.55,3.48,3,1
"6064",6064,150,1,109,2.36,2.99,4,1
"6065",6065,112,1,109,2.9,3.62,3,0
"6066",6066,40,1,109,4.08,3.76,1,0
"6067",6067,101,1,110,3.19,3.22,6,0
"6068",6068,116,1,110,3.05,2.78,6,1
"6069",6069,238,1,110,4.09,2.84,5,0
"6070",6070,49,1,110,2.36,3.37,5,0
"6071",6071,224,1,110,3,3.73,6,0
"6072",6072,53,1,110,2.41,3.56,4,0
"6073",6073,82,1,110,3.15,3.39,4,1
"6074",6074,28,1,110,2,3.21,3,1
"6075",6075,100,1,110,2.38,3.26,4,0
"6076",6076,23,1,110,2.72,3.62,4,1
"6077",6077,15,1,110,3,2.96,3,0
"6078",6078,122,1,110,2.71,2.75,5,1
"6079",6079,152,1,110,3.25,3.44,4,0
"6080",6080,38,1,110,2.37,3.85,3,1
"6081",6081,17,1,110,2.24,2.88,3,0
"6082",6082,27,1,110,1.67,3.64,4,1
"6083",6083,182,1,110,3.65,3.16,5,1
"6084",6084,36,1,110,3.1,3.13,3,0
"6085",6085,26,1,110,2.08,3.1,2,0
"6086",6086,226,1,110,2.81,4.06,2,1
"6087",6087,103,1,110,2.56,3.32,3,1
"6088",6088,174,1,110,2.31,3.22,2,1
"6089",6089,34,1,110,2.99,3.71,3,1
"6090",6090,121,1,110,2.23,3.18,3,0
"6091",6091,36,1,110,2.66,3.38,2,0
"6092",6092,69,1,110,2.28,3.27,2,1
"6093",6093,165,1,110,2.79,3.54,3,1
"6094",6094,93,1,110,3.7,3.27,1,1
"6095",6095,111,1,110,2.94,3,2,0
"6096",6096,211,1,110,2.87,3.41,3,0
"6097",6097,111,1,110,2.7,2.96,2,0
"6098",6098,90,1,110,2.97,3.17,1,0
"6099",6099,79,1,110,2.52,3.14,2,1
"6100",6100,12,1,110,2.18,3.46,1,1
"6101",6101,187,1,110,1.37,3.21,2,0
"6102",6102,45,1,110,2.4,3.45,2,0
"6103",6103,54,1,110,3.34,3.42,3,0
"6104",6104,92,1,110,2.15,3.72,2,0
"6105",6105,57,1,110,1.98,3.36,1,1
"6106",6106,58,1,110,3.02,3.54,1,0
"6107",6107,204,1,110,2.76,3.15,1,0
"6108",6108,84,1,110,2.93,3.53,2,0
"6109",6109,186,1,110,4.1,2.77,1,0
"6110",6110,27,1,110,2.62,3.21,2,1
"6111",6111,130,1,110,1.62,3.5,1,1
"6112",6112,270,1,110,3.47,3.64,2,0
"6113",6113,193,1,110,2.41,2.99,1,1
"6114",6114,105,1,110,2.93,3.28,1,0
"6115",6115,21,1,110,1.67,3.28,1,0
"6116",6116,72,1,110,2.47,3.16,1,1
"6117",6117,119,1,110,2.23,3.63,1,0
"6118",6118,38,1,110,2.2,3.4,1,0
"6119",6119,106,1,110,1.81,3.19,1,0
"6120",6120,17,1,110,2.45,3.02,1,0
"6121",6121,64,1,110,2.36,3.38,1,0
"6122",6122,92,1,110,3.19,3.27,1,0
"6123",6123,136,1,110,1.8,3.12,1,0
"6124",6124,117,1,110,1.7,3.06,1,0
"6125",6125,50,1,110,2.7,3.45,1,0
"6126",6126,108,1,110,2.93,3.52,1,0
"6127",6127,11,1,110,2.91,3.15,1,0
"6128",6128,62,1,110,2.81,3.05,1,0
"6129",6129,74,1,110,2.83,3.44,1,1
"6130",6130,301,0,111,1.49,3.13,6,1
"6131",6131,295,0,111,2.39,3.05,5,0
"6132",6132,195,1,111,2.7,3.22,4,1
"6133",6133,302,0,111,3.55,2.96,3,1
"6134",6134,97,1,111,3.23,3.14,2,0
"6135",6135,321,0,111,2.57,3.17,2,1
"6136",6136,324,0,111,3.2,3.12,2,0
"6137",6137,224,1,111,3.12,3.15,1,0
"6138",6138,215,1,111,3.44,2.98,2,0
"6139",6139,323,0,111,2.74,3.19,2,0
"6140",6140,302,0,111,2.61,3.73,2,0
"6141",6141,329,0,111,2.48,3.24,2,0
"6142",6142,290,0,111,1.91,2.92,1,0
"6143",6143,316,0,111,3.42,4.05,2,1
"6144",6144,269,1,111,2.6,3.29,1,0
"6145",6145,296,0,111,3.13,3.18,2,0
"6146",6146,311,0,111,3.7,3.67,1,1
"6147",6147,157,1,111,2.34,3.25,2,0
"6148",6148,305,0,111,3.14,3.07,1,0
"6149",6149,305,0,111,2.89,3.12,3,1
"6150",6150,102,1,111,3.59,3.15,3,1
"6151",6151,85,1,111,1.7,2.93,1,0
"6152",6152,329,0,111,1.58,3.16,1,0
"6153",6153,293,0,111,2.67,3,1,0
"6154",6154,239,1,111,3.17,3.16,2,0
"6155",6155,292,1,111,2.76,2.74,1,1
"6156",6156,257,1,111,2.76,2.74,1,1
"6157",6157,30,1,111,2.07,2.87,1,0
"6158",6158,319,0,111,2.89,3.51,1,0
"6159",6159,327,0,111,1.79,3.28,1,0
"6160",6160,312,0,111,2.33,3.09,1,1
"6161",6161,179,1,111,1.7,3.04,3,0
"6162",6162,291,0,111,2.17,3.22,2,1
"6163",6163,301,0,111,3.29,3.02,2,0
"6164",6164,145,1,111,2.23,3.43,1,1
"6165",6165,328,0,111,2.5,2.73,1,0
"6166",6166,278,1,111,2.74,3.39,1,1
"6167",6167,72,1,111,2.7,3.45,2,1
"6168",6168,45,1,111,2.56,3.26,1,0
"6169",6169,304,0,111,3.04,3.05,1,0
"6170",6170,306,0,111,2.04,3.43,1,0
"6171",6171,293,0,111,1.97,3.25,1,1
"6172",6172,314,0,111,2.51,2.94,1,1
"6173",6173,100,1,111,2.75,3.05,1,0
"6174",6174,300,0,111,2.31,3.2,1,0
"6175",6175,293,1,111,2.99,2.87,1,0
"6176",6176,244,1,111,3.4,3.94,1,0
"6177",6177,269,1,111,3.42,3.67,1,1
"6178",6178,73,1,112,3.37,3.41,7,0
"6179",6179,47,1,112,2,3.35,6,0
"6180",6180,153,1,112,2.91,3.13,6,1
"6181",6181,98,1,112,3.34,3.18,6,1
"6182",6182,105,1,112,2.59,3.11,5,0
"6183",6183,154,1,112,0.7,2.82,6,1
"6184",6184,93,1,112,3.45,3.11,5,0
"6185",6185,103,1,112,2.64,3.26,5,0
"6186",6186,27,1,112,2.54,3.49,5,0
"6187",6187,41,1,112,3.77,3,4,0
"6188",6188,205,1,112,3.34,3.74,4,0
"6189",6189,139,1,112,3.6,3.04,4,0
"6190",6190,10,1,112,2.8,3.08,5,0
"6191",6191,152,1,112,3.23,2.89,4,0
"6192",6192,147,1,112,2.57,3.04,4,0
"6193",6193,68,1,112,1.16,3.28,5,0
"6194",6194,61,1,112,4.18,3.82,4,0
"6195",6195,105,1,112,2.56,3.19,3,0
"6196",6196,124,1,112,2.36,3.24,4,0
"6197",6197,40,1,112,2.64,2.83,4,0
"6198",6198,3,1,112,2.62,3.34,3,0
"6199",6199,47,1,112,2.64,3.02,3,1
"6200",6200,48,1,112,2,3.23,4,0
"6201",6201,5,1,112,2.55,3.33,3,1
"6202",6202,152,1,112,2.75,3.3,4,0
"6203",6203,34,1,112,1.82,2.69,4,0
"6204",6204,21,1,112,2.94,2.71,3,1
"6205",6205,153,1,112,2.66,4.08,3,1
"6206",6206,294,0,112,1.55,3,4,1
"6207",6207,93,1,112,3.27,3.87,3,0
"6208",6208,28,1,112,2.39,2.88,4,1
"6209",6209,78,1,112,4.08,3.91,3,1
"6210",6210,81,1,112,2.52,3.95,3,1
"6211",6211,22,1,112,3.46,3.01,3,1
"6212",6212,228,1,112,3.06,3.76,3,1
"6213",6213,2,1,112,2.78,3.13,3,0
"6214",6214,39,1,112,2.99,3.54,3,0
"6215",6215,100,1,112,2.84,3.14,3,0
"6216",6216,88,1,112,2.71,3.56,2,0
"6217",6217,62,1,112,2.71,3.56,2,0
"6218",6218,120,1,112,3.36,3.52,2,1
"6219",6219,121,1,112,3.05,3.25,2,1
"6220",6220,67,1,112,1.81,3.32,2,0
"6221",6221,81,1,112,2.22,3.1,2,0
"6222",6222,107,1,112,2.28,3.16,2,0
"6223",6223,45,1,112,2,3.48,2,1
"6224",6224,98,1,112,3.09,3.2,1,1
"6225",6225,54,1,112,2.95,3.27,1,0
"6226",6226,122,1,112,2.58,3.22,2,0
"6227",6227,76,1,112,3.08,3.3,1,0
"6228",6228,80,1,112,2.69,3.03,1,1
"6229",6229,56,1,112,2.19,3.16,2,0
"6230",6230,43,1,112,2.78,3.08,2,1
"6231",6231,242,1,112,3.16,2.99,2,1
"6232",6232,201,1,112,2.69,3.64,1,1
"6233",6233,31,1,112,2.84,3.11,2,0
"6234",6234,20,1,112,3.19,3.83,2,1
"6235",6235,115,1,112,1.94,3.97,1,0
"6236",6236,75,1,112,3.06,2.7,2,0
"6237",6237,87,1,112,2.26,3.68,2,1
"6238",6238,311,0,112,2.2,4.2,1,0
"6239",6239,20,1,112,2.39,3.7,1,0
"6240",6240,57,1,112,2,3.03,2,0
"6241",6241,50,1,112,3.14,2.88,1,1
"6242",6242,291,0,112,2.49,3.06,1,1
"6243",6243,113,1,112,2,3.48,1,0
"6244",6244,39,1,112,1.04,3.17,1,0
"6245",6245,63,1,112,1.58,3.3,1,0
"6246",6246,111,1,112,1.75,3.26,1,0
"6247",6247,112,1,112,2.27,3.12,1,0
"6248",6248,96,1,112,2.3,3.25,1,1
"6249",6249,102,1,112,3.09,3.19,1,1
"6250",6250,18,1,112,2.74,2.86,1,0
"6251",6251,307,0,112,2.78,3.27,1,1
"6252",6252,62,1,112,2.18,3.51,1,1
"6253",6253,132,1,112,2.45,3.28,2,1
"6254",6254,72,1,112,2.45,3.31,1,1
"6255",6255,84,1,112,2.52,2.93,1,0
"6256",6256,191,1,112,2.88,3.39,1,1
"6257",6257,29,1,112,2.01,3.87,1,0
"6258",6258,104,1,112,2.65,3.24,1,1
"6259",6259,55,1,112,2.37,3.09,1,0
"6260",6260,224,1,112,2.99,2.82,1,0
"6261",6261,115,1,112,2.16,3.48,1,0
"6262",6262,109,1,112,2.95,3.01,1,0
"6263",6263,17,1,113,2.63,4.34,5,0
"6264",6264,52,1,113,1.65,3.08,6,0
"6265",6265,93,1,113,2.95,3.04,4,1
"6266",6266,63,1,113,3.09,2.97,5,0
"6267",6267,19,1,113,3.55,3.1,3,0
"6268",6268,17,1,113,2.32,3.72,4,0
"6269",6269,7,1,113,2.33,3.07,4,1
"6270",6270,47,1,113,3.04,3.58,4,0
"6271",6271,87,1,113,2.9,3.02,6,0
"6272",6272,103,1,113,3.12,3.55,4,0
"6273",6273,66,1,113,1.37,2.85,3,0
"6274",6274,72,1,113,1.6,3.66,3,1
"6275",6275,155,1,113,3.21,3.01,4,0
"6276",6276,16,1,113,0.7,3.23,3,1
"6277",6277,57,1,113,3.82,2.95,3,1
"6278",6278,150,1,113,2.13,3.66,3,0
"6279",6279,29,1,113,1.67,3.4,4,0
"6280",6280,110,1,113,2.34,3.1,3,0
"6281",6281,76,1,113,2.98,3.38,2,0
"6282",6282,50,1,113,2.16,3.65,2,0
"6283",6283,81,1,113,1.46,3.92,3,1
"6284",6284,103,1,113,1.64,3.2,3,0
"6285",6285,61,1,113,1.86,3.13,2,0
"6286",6286,32,1,113,2.81,3.2,2,0
"6287",6287,98,1,113,4.62,3.21,2,0
"6288",6288,134,1,113,1.97,2.94,1,1
"6289",6289,31,1,113,2.49,2.83,3,1
"6290",6290,22,1,113,3.03,3.52,2,0
"6291",6291,63,1,113,0.7,3.26,2,1
"6292",6292,69,1,113,1.66,3.19,3,0
"6293",6293,23,1,113,0.93,3.41,2,1
"6294",6294,19,1,113,0.92,3.12,3,1
"6295",6295,80,1,113,1.4,3.14,1,0
"6296",6296,72,1,113,2.38,4.03,2,0
"6297",6297,25,1,113,0.7,3.2,1,0
"6298",6298,65,1,113,1.46,3.36,2,1
"6299",6299,118,1,113,1.08,3.02,1,1
"6300",6300,7,1,113,2.53,3.22,2,1
"6301",6301,135,1,113,2.2,3.02,1,0
"6302",6302,112,1,113,1.46,2.99,2,0
"6303",6303,77,1,113,2.31,3.34,1,1
"6304",6304,9,1,113,1.23,3.35,2,1
"6305",6305,81,1,113,2.52,3.07,1,1
"6306",6306,105,1,113,1.82,3.76,2,0
"6307",6307,73,1,113,2.16,2.83,1,1
"6308",6308,62,1,113,2.37,3.36,1,0
"6309",6309,152,1,113,1.77,3.56,1,0
"6310",6310,47,1,113,1.14,3.01,1,1
"6311",6311,37,1,113,2.91,3.19,1,1
"6312",6312,39,1,113,2.88,3,1,0
"6313",6313,82,1,113,2.65,4.05,1,0
"6314",6314,101,1,113,2.16,3.04,1,1
"6315",6315,86,1,113,1.34,3.55,1,1
"6316",6316,75,1,113,2.08,2.95,1,1
"6317",6317,305,0,114,3,2.9,10,1
"6318",6318,297,1,114,1.89,3.28,7,1
"6319",6319,318,0,114,2.94,3.31,6,0
"6320",6320,102,1,114,2.65,2.98,6,0
"6321",6321,297,0,114,2.53,3.46,4,1
"6322",6322,138,1,114,2.3,3.5,5,1
"6323",6323,318,0,114,3.15,3.36,6,1
"6324",6324,59,1,114,2.31,2.99,4,0
"6325",6325,304,0,114,2.8,2.97,5,0
"6326",6326,136,1,114,3.25,2.84,4,0
"6327",6327,327,0,114,3.2,3.13,4,0
"6328",6328,307,0,114,2.8,2.88,3,0
"6329",6329,264,1,114,2.32,3.3,3,0
"6330",6330,312,0,114,1.89,3.52,4,1
"6331",6331,304,0,114,1.94,3.36,3,0
"6332",6332,293,1,114,3.59,3.73,4,1
"6333",6333,170,1,114,2.87,3.03,4,0
"6334",6334,300,0,114,3.11,3.11,3,0
"6335",6335,299,0,114,2.98,3.33,3,0
"6336",6336,247,1,114,3.13,2.94,2,0
"6337",6337,162,1,114,3.13,2.94,2,0
"6338",6338,320,1,114,2.37,2.94,3,1
"6339",6339,291,0,114,1.94,3.15,4,0
"6340",6340,115,1,114,2.05,3.4,2,0
"6341",6341,318,0,114,2.05,3.4,2,1
"6342",6342,292,0,114,3.96,3.49,2,1
"6343",6343,290,0,114,2.96,3.24,3,1
"6344",6344,191,1,114,2.26,3.22,2,1
"6345",6345,271,1,114,1.9,3.39,3,1
"6346",6346,165,1,114,2.8,3.25,2,1
"6347",6347,307,0,114,1.52,3.53,3,1
"6348",6348,260,1,114,1.91,3.08,2,1
"6349",6349,108,1,114,0.94,3.4,1,0
"6350",6350,73,1,114,1.81,3.78,2,0
"6351",6351,327,0,114,3.01,3.07,1,0
"6352",6352,300,0,114,2.51,2.93,1,1
"6353",6353,200,1,114,3.13,3.43,2,1
"6354",6354,294,0,114,2.44,3.66,2,0
"6355",6355,308,0,114,1.61,2.93,1,1
"6356",6356,328,0,114,2.24,3.47,1,1
"6357",6357,113,1,114,2,3.17,1,0
"6358",6358,6,1,114,2.48,3.29,1,1
"6359",6359,194,1,114,2,3.48,1,1
"6360",6360,71,1,114,1.84,3.01,1,0
"6361",6361,308,0,114,1.83,3.28,1,0
"6362",6362,134,1,114,2.58,3.08,1,0
"6363",6363,305,0,114,2.46,3.26,2,0
"6364",6364,316,0,114,2.64,2.99,1,0
"6365",6365,202,1,114,1.25,3.54,2,1
"6366",6366,327,0,114,2,3.06,1,0
"6367",6367,143,1,114,2.04,3.78,1,0
"6368",6368,295,0,114,2.49,3.09,1,1
"6369",6369,312,0,114,2.5,3.17,1,1
"6370",6370,316,0,114,2.47,3.13,2,0
"6371",6371,329,0,114,1.94,3.95,2,0
"6372",6372,327,0,114,2.48,3.14,1,1
"6373",6373,62,1,114,1.21,3,1,0
"6374",6374,79,1,115,2.74,3.43,7,0
"6375",6375,136,1,115,2.59,3.05,7,0
"6376",6376,36,1,115,2.94,3.47,7,0
"6377",6377,144,1,115,3.08,3.29,7,1
"6378",6378,69,1,115,2.73,3.47,7,1
"6379",6379,153,1,115,2.92,3.03,4,0
"6380",6380,60,1,115,2.16,3.41,5,0
"6381",6381,168,1,115,3.22,2.83,5,0
"6382",6382,130,1,115,3.42,3.09,5,0
