"Package","Item","Title","Rows","Cols","n_character","n_binary","n_factor","n_logical","n_numeric","CSV","Doc"
"MASS","beav1","Body Temperature Series of Beaver 1",114,4,0,2,0,0,4,"https://jemus42.github.io/Rdatasets/csv/MASS/beav1.csv","https://jemus42.github.io/Rdatasets/doc/MASS/beav1.html"
"MASS","beav2","Body Temperature Series of Beaver 2",100,4,0,2,0,0,4,"https://jemus42.github.io/Rdatasets/csv/MASS/beav2.csv","https://jemus42.github.io/Rdatasets/doc/MASS/beav2.html"
"MASS","biopsy","Biopsy Data on Breast Cancer Patients",699,11,1,1,1,0,9,"https://jemus42.github.io/Rdatasets/csv/MASS/biopsy.csv","https://jemus42.github.io/Rdatasets/doc/MASS/biopsy.html"
"MASS","birthwt","Risk Factors Associated with Low Infant Birth Weight",189,10,0,4,0,0,10,"https://jemus42.github.io/Rdatasets/csv/MASS/birthwt.csv","https://jemus42.github.io/Rdatasets/doc/MASS/birthwt.html"
"MASS","Boston","Housing Values in Suburbs of Boston",506,14,0,1,0,0,14,"https://jemus42.github.io/Rdatasets/csv/MASS/Boston.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Boston.html"
"MASS","cabbages","Data from a cabbage field trial",60,4,0,1,2,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/cabbages.csv","https://jemus42.github.io/Rdatasets/doc/MASS/cabbages.html"
"MASS","caith","Colours of Eyes and Hair of People in Caithness",4,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/caith.csv","https://jemus42.github.io/Rdatasets/doc/MASS/caith.html"
"MASS","Cars93","Data from 93 Cars on Sale in the USA in 1993",93,27,0,2,9,0,18,"https://jemus42.github.io/Rdatasets/csv/MASS/Cars93.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Cars93.html"
"MASS","cats","Anatomical Data from Domestic Cats",144,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/cats.csv","https://jemus42.github.io/Rdatasets/doc/MASS/cats.html"
"MASS","cement","Heat Evolved by Setting Cements",13,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/cement.csv","https://jemus42.github.io/Rdatasets/doc/MASS/cement.html"
"MASS","chem","Copper in Wholemeal Flour",24,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/chem.csv","https://jemus42.github.io/Rdatasets/doc/MASS/chem.html"
"MASS","coop","Co-operative Trial in Analytical Chemistry",252,4,0,0,3,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/coop.csv","https://jemus42.github.io/Rdatasets/doc/MASS/coop.html"
"MASS","cpus","Performance of Computer CPUs",209,9,0,0,1,0,8,"https://jemus42.github.io/Rdatasets/csv/MASS/cpus.csv","https://jemus42.github.io/Rdatasets/doc/MASS/cpus.html"
"MASS","crabs","Morphological Measurements on Leptograpsus Crabs",200,8,0,2,2,0,6,"https://jemus42.github.io/Rdatasets/csv/MASS/crabs.csv","https://jemus42.github.io/Rdatasets/doc/MASS/crabs.html"
"MASS","Cushings","Diagnostic Tests on Patients with Cushing's Syndrome",27,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/Cushings.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Cushings.html"
"MASS","DDT","DDT in Kale",15,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/DDT.csv","https://jemus42.github.io/Rdatasets/doc/MASS/DDT.html"
"MASS","deaths","Monthly Deaths from Lung Diseases in the UK",72,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/deaths.csv","https://jemus42.github.io/Rdatasets/doc/MASS/deaths.html"
"MASS","drivers","Deaths of Car Drivers in Great Britain 1969-84",192,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/drivers.csv","https://jemus42.github.io/Rdatasets/doc/MASS/drivers.html"
"MASS","eagles","Foraging Ecology of Bald Eagles",8,5,0,3,3,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/eagles.csv","https://jemus42.github.io/Rdatasets/doc/MASS/eagles.html"
"MASS","epil","Seizure Counts for Epileptics",236,9,0,2,1,0,8,"https://jemus42.github.io/Rdatasets/csv/MASS/epil.csv","https://jemus42.github.io/Rdatasets/doc/MASS/epil.html"
"MASS","farms","Ecological Factors in Farm Management",20,4,0,0,4,0,0,"https://jemus42.github.io/Rdatasets/csv/MASS/farms.csv","https://jemus42.github.io/Rdatasets/doc/MASS/farms.html"
"MASS","fgl","Measurements of Forensic Glass Fragments",214,10,0,0,1,0,9,"https://jemus42.github.io/Rdatasets/csv/MASS/fgl.csv","https://jemus42.github.io/Rdatasets/doc/MASS/fgl.html"
"MASS","forbes","Forbes' Data on Boiling Points in the Alps",17,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/forbes.csv","https://jemus42.github.io/Rdatasets/doc/MASS/forbes.html"
"MASS","GAGurine","Level of GAG in Urine of Children",314,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/GAGurine.csv","https://jemus42.github.io/Rdatasets/doc/MASS/GAGurine.html"
"MASS","galaxies","Velocities for 82 Galaxies",82,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/galaxies.csv","https://jemus42.github.io/Rdatasets/doc/MASS/galaxies.html"
"MASS","gehan","Remission Times of Leukaemia Patients",42,4,0,2,1,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/gehan.csv","https://jemus42.github.io/Rdatasets/doc/MASS/gehan.html"
"MASS","genotype","Rat Genotype Data",61,3,0,0,2,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/genotype.csv","https://jemus42.github.io/Rdatasets/doc/MASS/genotype.html"
"MASS","geyser","Old Faithful Geyser Data",299,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/geyser.csv","https://jemus42.github.io/Rdatasets/doc/MASS/geyser.html"
"MASS","gilgais","Line Transect of Soil in Gilgai Territory",365,9,0,0,0,0,9,"https://jemus42.github.io/Rdatasets/csv/MASS/gilgais.csv","https://jemus42.github.io/Rdatasets/doc/MASS/gilgais.html"
"MASS","hills","Record Times in Scottish Hill Races",35,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/hills.csv","https://jemus42.github.io/Rdatasets/doc/MASS/hills.html"
"MASS","housing","Frequency Table from a Copenhagen Housing Conditions Survey",72,5,0,1,4,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/housing.csv","https://jemus42.github.io/Rdatasets/doc/MASS/housing.html"
"MASS","immer","Yields from a Barley Field Trial",30,4,0,0,2,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/immer.csv","https://jemus42.github.io/Rdatasets/doc/MASS/immer.html"
"MASS","Insurance","Numbers of Car Insurance claims",64,5,0,0,3,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/Insurance.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Insurance.html"
"MASS","leuk","Survival Times and White Blood Counts for Leukaemia Patients",33,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/leuk.csv","https://jemus42.github.io/Rdatasets/doc/MASS/leuk.html"
"MASS","mammals","Brain and Body Weights for 62 Species of Land Mammals",62,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/mammals.csv","https://jemus42.github.io/Rdatasets/doc/MASS/mammals.html"
"MASS","mcycle","Data from a Simulated Motorcycle Accident",133,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/mcycle.csv","https://jemus42.github.io/Rdatasets/doc/MASS/mcycle.html"
"MASS","Melanoma","Survival from Malignant Melanoma",205,7,0,2,0,0,7,"https://jemus42.github.io/Rdatasets/csv/MASS/Melanoma.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Melanoma.html"
"MASS","menarche","Age of Menarche in Warsaw",25,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/menarche.csv","https://jemus42.github.io/Rdatasets/doc/MASS/menarche.html"
"MASS","michelson","Michelson's Speed of Light Data",100,3,0,0,2,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/michelson.csv","https://jemus42.github.io/Rdatasets/doc/MASS/michelson.html"
"MASS","minn38","Minnesota High School Graduates of 1938",168,5,0,1,4,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/minn38.csv","https://jemus42.github.io/Rdatasets/doc/MASS/minn38.html"
"MASS","motors","Accelerated Life Testing of Motorettes",40,3,0,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/motors.csv","https://jemus42.github.io/Rdatasets/doc/MASS/motors.html"
"MASS","muscle","Effect of Calcium Chloride on Muscle Contraction in Rat Hearts",60,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/muscle.csv","https://jemus42.github.io/Rdatasets/doc/MASS/muscle.html"
"MASS","newcomb","Newcomb's Measurements of the Passage Time of Light",66,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/newcomb.csv","https://jemus42.github.io/Rdatasets/doc/MASS/newcomb.html"
"MASS","nlschools","Eighth-Grade Pupils in the Netherlands",2287,6,0,1,2,0,4,"https://jemus42.github.io/Rdatasets/csv/MASS/nlschools.csv","https://jemus42.github.io/Rdatasets/doc/MASS/nlschools.html"
"MASS","npk","Classical N, P, K Factorial Experiment",24,5,0,3,4,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/npk.csv","https://jemus42.github.io/Rdatasets/doc/MASS/npk.html"
"MASS","npr1","US Naval Petroleum Reserve No. 1 data",104,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/MASS/npr1.csv","https://jemus42.github.io/Rdatasets/doc/MASS/npr1.html"
"MASS","oats","Data from an Oats Field Trial",72,4,0,0,3,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/oats.csv","https://jemus42.github.io/Rdatasets/doc/MASS/oats.html"
"MASS","OME","Tests of Auditory Perception in Children with OME",1097,7,0,1,2,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/OME.csv","https://jemus42.github.io/Rdatasets/doc/MASS/OME.html"
"MASS","painters","The Painter's Data of de Piles",54,5,0,0,1,0,4,"https://jemus42.github.io/Rdatasets/csv/MASS/painters.csv","https://jemus42.github.io/Rdatasets/doc/MASS/painters.html"
"MASS","petrol","N. L. Prater's Petrol Refinery Data",32,6,0,0,1,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/petrol.csv","https://jemus42.github.io/Rdatasets/doc/MASS/petrol.html"
"MASS","phones","Belgium Phone Calls 1950-1973",24,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/phones.csv","https://jemus42.github.io/Rdatasets/doc/MASS/phones.html"
"MASS","Pima.te","Diabetes in Pima Indian Women",332,8,0,1,1,0,7,"https://jemus42.github.io/Rdatasets/csv/MASS/Pima.te.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Pima.te.html"
"MASS","Pima.tr","Diabetes in Pima Indian Women",200,8,0,1,1,0,7,"https://jemus42.github.io/Rdatasets/csv/MASS/Pima.tr.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Pima.tr.html"
"MASS","Pima.tr2","Diabetes in Pima Indian Women",300,8,0,1,1,0,7,"https://jemus42.github.io/Rdatasets/csv/MASS/Pima.tr2.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Pima.tr2.html"
"MASS","quine","Absenteeism from School in Rural New South Wales",146,5,0,3,4,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/quine.csv","https://jemus42.github.io/Rdatasets/doc/MASS/quine.html"
"MASS","Rabbit","Blood Pressure in Rabbits",60,5,0,1,3,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/Rabbit.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Rabbit.html"
"MASS","road","Road Accident Deaths in US States",26,6,0,0,0,0,6,"https://jemus42.github.io/Rdatasets/csv/MASS/road.csv","https://jemus42.github.io/Rdatasets/doc/MASS/road.html"
"MASS","rotifer","Numbers of Rotifers by Fluid Density",20,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/rotifer.csv","https://jemus42.github.io/Rdatasets/doc/MASS/rotifer.html"
"MASS","Rubber","Accelerated Testing of Tyre Rubber",30,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/Rubber.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Rubber.html"
"MASS","ships","Ships Damage Data",40,5,0,1,1,0,4,"https://jemus42.github.io/Rdatasets/csv/MASS/ships.csv","https://jemus42.github.io/Rdatasets/doc/MASS/ships.html"
"MASS","shoes","Shoe wear data of Box, Hunter and Hunter",10,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/shoes.csv","https://jemus42.github.io/Rdatasets/doc/MASS/shoes.html"
"MASS","shrimp","Percentage of Shrimp in Shrimp Cocktail",18,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/shrimp.csv","https://jemus42.github.io/Rdatasets/doc/MASS/shrimp.html"
"MASS","shuttle","Space Shuttle Autolander Problem",256,7,0,5,7,0,0,"https://jemus42.github.io/Rdatasets/csv/MASS/shuttle.csv","https://jemus42.github.io/Rdatasets/doc/MASS/shuttle.html"
"MASS","Sitka","Growth Curves for Sitka Spruce Trees in 1988",395,4,0,1,1,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/Sitka.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Sitka.html"
"MASS","Sitka89","Growth Curves for Sitka Spruce Trees in 1989",632,4,0,1,1,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/Sitka89.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Sitka89.html"
"MASS","Skye","AFM Compositions of Aphyric Skye Lavas",23,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/Skye.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Skye.html"
"MASS","snails","Snail Mortality Data",96,6,0,1,1,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/snails.csv","https://jemus42.github.io/Rdatasets/doc/MASS/snails.html"
"MASS","SP500","Returns of the Standard and Poors 500",2780,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/MASS/SP500.csv","https://jemus42.github.io/Rdatasets/doc/MASS/SP500.html"
"MASS","steam","The Saturated Steam Pressure Data",14,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/steam.csv","https://jemus42.github.io/Rdatasets/doc/MASS/steam.html"
"MASS","stormer","The Stormer Viscometer Data",23,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/stormer.csv","https://jemus42.github.io/Rdatasets/doc/MASS/stormer.html"
"MASS","survey","Student Survey Data",237,12,0,3,7,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/survey.csv","https://jemus42.github.io/Rdatasets/doc/MASS/survey.html"
"MASS","synth.te","Synthetic Classification Problem",1000,3,0,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/synth.te.csv","https://jemus42.github.io/Rdatasets/doc/MASS/synth.te.html"
"MASS","synth.tr","Synthetic Classification Problem",250,3,0,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/synth.tr.csv","https://jemus42.github.io/Rdatasets/doc/MASS/synth.tr.html"
"MASS","topo","Spatial Topographic Data",52,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/topo.csv","https://jemus42.github.io/Rdatasets/doc/MASS/topo.html"
"MASS","Traffic","Effect of Swedish Speed Limits on Accidents",184,4,0,2,1,0,3,"https://jemus42.github.io/Rdatasets/csv/MASS/Traffic.csv","https://jemus42.github.io/Rdatasets/doc/MASS/Traffic.html"
"MASS","UScereal","Nutritional and Marketing Information on US Cereals",65,11,0,0,2,0,9,"https://jemus42.github.io/Rdatasets/csv/MASS/UScereal.csv","https://jemus42.github.io/Rdatasets/doc/MASS/UScereal.html"
"MASS","UScrime","The Effect of Punishment Regimes on Crime Rates",47,16,0,1,0,0,16,"https://jemus42.github.io/Rdatasets/csv/MASS/UScrime.csv","https://jemus42.github.io/Rdatasets/doc/MASS/UScrime.html"
"MASS","VA","Veteran's Administration Lung Cancer Trial",137,8,0,3,3,0,5,"https://jemus42.github.io/Rdatasets/csv/MASS/VA.csv","https://jemus42.github.io/Rdatasets/doc/MASS/VA.html"
"MASS","waders","Counts of Waders at 15 Sites in South Africa",15,19,0,0,0,0,19,"https://jemus42.github.io/Rdatasets/csv/MASS/waders.csv","https://jemus42.github.io/Rdatasets/doc/MASS/waders.html"
"MASS","whiteside","House Insulation: Whiteside's Data",56,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/whiteside.csv","https://jemus42.github.io/Rdatasets/doc/MASS/whiteside.html"
"MASS","wtloss","Weight Loss Data from an Obese Patient",52,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/MASS/wtloss.csv","https://jemus42.github.io/Rdatasets/doc/MASS/wtloss.html"
"mediation","boundsdata","Example Data for the Design Functions",1000,7,0,6,0,0,7,"https://jemus42.github.io/Rdatasets/csv/mediation/boundsdata.csv","https://jemus42.github.io/Rdatasets/doc/mediation/boundsdata.html"
"mediation","CEDdata","Example Data for the Crossover Encouragement Design",2000,7,0,7,0,0,7,"https://jemus42.github.io/Rdatasets/csv/mediation/CEDdata.csv","https://jemus42.github.io/Rdatasets/doc/mediation/CEDdata.html"
"mediation","framing","Brader, Valentino and Suhay (2008) Framing Experiment Data",265,15,0,6,5,0,10,"https://jemus42.github.io/Rdatasets/csv/mediation/framing.csv","https://jemus42.github.io/Rdatasets/doc/mediation/framing.html"
"mediation","jobs","JOBS II data",899,17,0,7,7,0,10,"https://jemus42.github.io/Rdatasets/csv/mediation/jobs.csv","https://jemus42.github.io/Rdatasets/doc/mediation/jobs.html"
"mediation","school","School-level data",568,5,0,2,0,0,5,"https://jemus42.github.io/Rdatasets/csv/mediation/school.csv","https://jemus42.github.io/Rdatasets/doc/mediation/school.html"
"mediation","student","Hypothetical student-level data",9679,13,0,7,0,0,13,"https://jemus42.github.io/Rdatasets/csv/mediation/student.csv","https://jemus42.github.io/Rdatasets/doc/mediation/student.html"
"mi","CHAIN","Subset of variables from the CHAIN project",532,7,0,1,0,0,7,"https://jemus42.github.io/Rdatasets/csv/mi/CHAIN.csv","https://jemus42.github.io/Rdatasets/doc/mi/CHAIN.html"
"mi","nlsyV","National Longitudinal Survey of Youth Extract",400,7,0,2,0,0,7,"https://jemus42.github.io/Rdatasets/csv/mi/nlsyV.csv","https://jemus42.github.io/Rdatasets/doc/mi/nlsyV.html"
"mosaicData","Alcohol","Alcohol Consumption per Capita",411,3,1,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Alcohol.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Alcohol.html"
"mosaicData","Birthdays","US Births in 1969 - 1988",372864,7,1,0,1,0,4,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Birthdays.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Birthdays.html"
"mosaicData","Births","US Births",7305,8,0,0,1,0,6,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Births.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Births.html"
"mosaicData","Births2015","US Births in 2015",365,8,0,0,1,0,6,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Births2015.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Births2015.html"
"mosaicData","Births78","US Births in 1978",365,8,0,0,1,0,6,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Births78.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Births78.html"
"mosaicData","Cards","Standard Deck of Cards",52,1,1,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Cards.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Cards.html"
"mosaicData","CoolingWater","CoolingWater",222,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/mosaicData/CoolingWater.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/CoolingWater.html"
"mosaicData","Countries","Countries",288,3,3,0,0,0,0,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Countries.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Countries.html"
"mosaicData","CPS85","Data from the 1985 Current Population Survey (CPS85)",534,11,0,6,7,0,4,"https://jemus42.github.io/Rdatasets/csv/mosaicData/CPS85.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/CPS85.html"
"mosaicData","Dimes","Weight of dimes",30,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Dimes.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Dimes.html"
"mosaicData","Galton","Galton's dataset of parent and child heights",898,6,0,1,2,0,4,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Galton.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Galton.html"
"mosaicData","Gestation","Data from the Child Health and Development Studies",1236,23,12,0,0,0,10,"https://jemus42.github.io/Rdatasets/csv/mosaicData/Gestation.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/Gestation.html"
"mosaicData","GoosePermits","Goose Permit Study",11,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/mosaicData/GoosePermits.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/GoosePermits.html"
"mosaicData","HeatX","Data from a heat exchanger laboratory",6,7,0,1,0,0,7,"https://jemus42.github.io/Rdatasets/csv/mosaicData/HeatX.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/HeatX.html"
"mosaicData","HELPfull","Health Evaluation and Linkage to Primary Care",1472,788,0,329,6,0,782,"https://jemus42.github.io/Rdatasets/csv/mosaicData/HELPfull.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/HELPfull.html"
"mosaicData","HELPmiss","Health Evaluation and Linkage to Primary Care",470,28,0,8,9,0,19,"https://jemus42.github.io/Rdatasets/csv/mosaicData/HELPmiss.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/HELPmiss.html"
"mosaicData","HELPrct","Health Evaluation and Linkage to Primary Care",453,30,0,10,9,0,21,"https://jemus42.github.io/Rdatasets/csv/mosaicData/HELPrct.csv","https://jemus42.github.io/Rdatasets/doc/mosaicData/HELPrct.html"
