"","age","sex","year","deaths","id"
"148.2001",73,"women",2001,735,148
"147.2001",73,"men",2001,1043,147
"150.2001",74,"women",2001,844,150
"149.2001",74,"men",2001,1182,149
"152.2001",75,"women",2001,927,152
"151.2001",75,"men",2001,1272,151
"154.2001",76,"women",2001,998,154
"153.2001",76,"men",2001,1415,153
"156.2001",77,"women",2001,1213,156
"155.2001",77,"men",2001,1510,155
"158.2001",78,"women",2001,1331,158
"157.2001",78,"men",2001,1576,157
"160.2001",79,"women",2001,1539,160
"159.2001",79,"men",2001,1788,159
"162.2001",80,"women",2001,1809,162
"161.2001",80,"men",2001,1934,161
"164.2001",81,"women",2001,1857,164
"163.2001",81,"men",2001,1975,163
"166.2001",82,"women",2001,1652,166
"165.2001",82,"men",2001,1586,165
"168.2001",83,"women",2001,1879,168
"167.2001",83,"men",2001,1753,167
"170.2001",84,"women",2001,1955,170
"169.2001",84,"men",2001,1697,169
"172.2001",85,"women",2001,2103,172
"171.2001",85,"men",2001,1697,171
"174.2001",86,"women",2001,2229,174
"173.2001",86,"men",2001,1578,173
"176.2001",87,"women",2001,2254,176
"175.2001",87,"men",2001,1496,175
"178.2001",88,"women",2001,2224,178
"177.2001",88,"men",2001,1426,177
"180.2001",89,"women",2001,2248,180
"179.2001",89,"men",2001,1249,179
"182.2001",90,"women",2001,1915,182
"181.2001",90,"men",2001,1129,181
"184.2001",91,"women",2001,1940,184
"183.2001",91,"men",2001,982,183
"186.2001",92,"women",2001,1745,186
"185.2001",92,"men",2001,778,185
"188.2001",93,"women",2001,1444,188
"187.2001",93,"men",2001,615,187
"190.2001",94,"women",2001,1184,190
"189.2001",94,"men",2001,434,189
"192.2001",95,"women",2001,936,192
"191.2001",95,"men",2001,336,191
"194.2001",96,"women",2001,701,194
"193.2001",96,"men",2001,245,193
"196.2001",97,"women",2001,533,196
"195.2001",97,"men",2001,159,195
"198.2001",98,"women",2001,391,198
"197.2001",98,"men",2001,111,197
"200.2001",99,"women",2001,282,200
"199.2001",99,"men",2001,71,199
"202.2001",100,"women",2001,415,202
"201.2001",100,"men",2001,100,201
"2.2002",0,"women",2002,141,2
"1.2002",0,"men",2002,172,1
"4.2002",1,"women",2002,8,4
"3.2002",1,"men",2002,16,3
"6.2002",2,"women",2002,7,6
"5.2002",2,"men",2002,18,5
"8.2002",3,"women",2002,5,8
"7.2002",3,"men",2002,5,7
"10.2002",4,"women",2002,3,10
"9.2002",4,"men",2002,7,9
"12.2002",5,"women",2002,5,12
"11.2002",5,"men",2002,4,11
"14.2002",6,"women",2002,6,14
"13.2002",6,"men",2002,1,13
"16.2002",7,"women",2002,2,16
"15.2002",7,"men",2002,5,15
"18.2002",8,"women",2002,1,18
"17.2002",8,"men",2002,2,17
"20.2002",9,"women",2002,6,20
"19.2002",9,"men",2002,4,19
"22.2002",10,"women",2002,5,22
"21.2002",10,"men",2002,10,21
"24.2002",11,"women",2002,6,24
"23.2002",11,"men",2002,6,23
"26.2002",12,"women",2002,3,26
"25.2002",12,"men",2002,10,25
"28.2002",13,"women",2002,4,28
"27.2002",13,"men",2002,4,27
"30.2002",14,"women",2002,8,30
"29.2002",14,"men",2002,11,29
"32.2002",15,"women",2002,6,32
"31.2002",15,"men",2002,16,31
"34.2002",16,"women",2002,10,34
"33.2002",16,"men",2002,18,33
"36.2002",17,"women",2002,11,36
"35.2002",17,"men",2002,12,35
"38.2002",18,"women",2002,10,38
"37.2002",18,"men",2002,25,37
"40.2002",19,"women",2002,27,40
"39.2002",19,"men",2002,38,39
"42.2002",20,"women",2002,19,42
"41.2002",20,"men",2002,38,41
"44.2002",21,"women",2002,13,44
"43.2002",21,"men",2002,33,43
"46.2002",22,"women",2002,9,46
"45.2002",22,"men",2002,56,45
"48.2002",23,"women",2002,16,48
"47.2002",23,"men",2002,45,47
"50.2002",24,"women",2002,7,50
"49.2002",24,"men",2002,38,49
"52.2002",25,"women",2002,13,52
"51.2002",25,"men",2002,42,51
"54.2002",26,"women",2002,15,54
"53.2002",26,"men",2002,38,53
"56.2002",27,"women",2002,20,56
"55.2002",27,"men",2002,38,55
"58.2002",28,"women",2002,9,58
"57.2002",28,"men",2002,33,57
"60.2002",29,"women",2002,21,60
"59.2002",29,"men",2002,29,59
"62.2002",30,"women",2002,25,62
"61.2002",30,"men",2002,49,61
"64.2002",31,"women",2002,19,64
"63.2002",31,"men",2002,49,63
"66.2002",32,"women",2002,19,66
"65.2002",32,"men",2002,46,65
"68.2002",33,"women",2002,25,68
"67.2002",33,"men",2002,42,67
"70.2002",34,"women",2002,22,70
"69.2002",34,"men",2002,45,69
"72.2002",35,"women",2002,27,72
"71.2002",35,"men",2002,47,71
"74.2002",36,"women",2002,35,74
"73.2002",36,"men",2002,60,73
"76.2002",37,"women",2002,39,76
"75.2002",37,"men",2002,63,75
"78.2002",38,"women",2002,36,78
"77.2002",38,"men",2002,61,77
"80.2002",39,"women",2002,32,80
"79.2002",39,"men",2002,77,79
"82.2002",40,"women",2002,49,82
"81.2002",40,"men",2002,82,81
"84.2002",41,"women",2002,34,84
"83.2002",41,"men",2002,76,83
"86.2002",42,"women",2002,55,86
"85.2002",42,"men",2002,96,85
"88.2002",43,"women",2002,59,88
"87.2002",43,"men",2002,94,87
"90.2002",44,"women",2002,53,90
"89.2002",44,"men",2002,110,89
"92.2002",45,"women",2002,71,92
"91.2002",45,"men",2002,121,91
"94.2002",46,"women",2002,79,94
"93.2002",46,"men",2002,113,93
"96.2002",47,"women",2002,92,96
"95.2002",47,"men",2002,150,95
"98.2002",48,"women",2002,113,98
"97.2002",48,"men",2002,128,97
"100.2002",49,"women",2002,113,100
"99.2002",49,"men",2002,163,99
"102.2002",50,"women",2002,131,102
"101.2002",50,"men",2002,181,101
"104.2002",51,"women",2002,131,104
"103.2002",51,"men",2002,227,103
"106.2002",52,"women",2002,134,106
"105.2002",52,"men",2002,240,105
"108.2002",53,"women",2002,167,108
"107.2002",53,"men",2002,264,107
"110.2002",54,"women",2002,196,110
"109.2002",54,"men",2002,302,109
"112.2002",55,"women",2002,231,112
"111.2002",55,"men",2002,365,111
"114.2002",56,"women",2002,242,114
"113.2002",56,"men",2002,348,113
"116.2002",57,"women",2002,280,116
"115.2002",57,"men",2002,412,115
"118.2002",58,"women",2002,288,118
"117.2002",58,"men",2002,477,117
"120.2002",59,"women",2002,303,120
"119.2002",59,"men",2002,465,119
"122.2002",60,"women",2002,276,122
"121.2002",60,"men",2002,470,121
"124.2002",61,"women",2002,304,124
"123.2002",61,"men",2002,426,123
"126.2002",62,"women",2002,263,126
"125.2002",62,"men",2002,453,125
"128.2002",63,"women",2002,304,128
"127.2002",63,"men",2002,532,127
"130.2002",64,"women",2002,317,130
"129.2002",64,"men",2002,531,129
"132.2002",65,"women",2002,356,132
"131.2002",65,"men",2002,544,131
"134.2002",66,"women",2002,362,134
"133.2002",66,"men",2002,632,133
"136.2002",67,"women",2002,423,136
"135.2002",67,"men",2002,626,135
"138.2002",68,"women",2002,437,138
"137.2002",68,"men",2002,687,137
"140.2002",69,"women",2002,513,140
"139.2002",69,"men",2002,790,139
"142.2002",70,"women",2002,595,142
"141.2002",70,"men",2002,823,141
"144.2002",71,"women",2002,647,144
"143.2002",71,"men",2002,879,143
"146.2002",72,"women",2002,657,146
"145.2002",72,"men",2002,1014,145
"148.2002",73,"women",2002,772,148
"147.2002",73,"men",2002,1080,147
"150.2002",74,"women",2002,785,150
"149.2002",74,"men",2002,1138,149
"152.2002",75,"women",2002,925,152
"151.2002",75,"men",2002,1265,151
"154.2002",76,"women",2002,972,154
"153.2002",76,"men",2002,1302,153
"156.2002",77,"women",2002,1131,156
"155.2002",77,"men",2002,1527,155
"158.2002",78,"women",2002,1368,158
"157.2002",78,"men",2002,1600,157
"160.2002",79,"women",2002,1466,160
"159.2002",79,"men",2002,1681,159
"162.2002",80,"women",2002,1700,162
"161.2002",80,"men",2002,1846,161
"164.2002",81,"women",2002,1866,164
"163.2002",81,"men",2002,1944,163
"166.2002",82,"women",2002,2044,166
"165.2002",82,"men",2002,2045,165
"168.2002",83,"women",2002,1810,168
"167.2002",83,"men",2002,1658,167
"170.2002",84,"women",2002,2041,170
"169.2002",84,"men",2002,1715,169
"172.2002",85,"women",2002,2079,172
"171.2002",85,"men",2002,1719,171
"174.2002",86,"women",2002,2256,174
"173.2002",86,"men",2002,1605,173
"176.2002",87,"women",2002,2260,176
"175.2002",87,"men",2002,1623,175
"178.2002",88,"women",2002,2319,178
"177.2002",88,"men",2002,1439,177
"180.2002",89,"women",2002,2196,180
"179.2002",89,"men",2002,1344,179
"182.2002",90,"women",2002,2222,182
"181.2002",90,"men",2002,1135,181
"184.2002",91,"women",2002,1929,184
"183.2002",91,"men",2002,956,183
"186.2002",92,"women",2002,1693,186
"185.2002",92,"men",2002,812,185
"188.2002",93,"women",2002,1506,188
"187.2002",93,"men",2002,700,187
"190.2002",94,"women",2002,1328,190
"189.2002",94,"men",2002,454,189
"192.2002",95,"women",2002,1055,192
"191.2002",95,"men",2002,363,191
"194.2002",96,"women",2002,816,194
"193.2002",96,"men",2002,262,193
"196.2002",97,"women",2002,568,196
"195.2002",97,"men",2002,166,195
"198.2002",98,"women",2002,419,198
"197.2002",98,"men",2002,96,197
"200.2002",99,"women",2002,270,200
"199.2002",99,"men",2002,76,199
"202.2002",100,"women",2002,463,202
"201.2002",100,"men",2002,95,201
"2.2003",0,"women",2003,124,2
"1.2003",0,"men",2003,184,1
"4.2003",1,"women",2003,11,4
"3.2003",1,"men",2003,19,3
"6.2003",2,"women",2003,6,6
"5.2003",2,"men",2003,13,5
"8.2003",3,"women",2003,4,8
"7.2003",3,"men",2003,10,7
"10.2003",4,"women",2003,5,10
"9.2003",4,"men",2003,5,9
"12.2003",5,"women",2003,2,12
"11.2003",5,"men",2003,8,11
"14.2003",6,"women",2003,5,14
"13.2003",6,"men",2003,6,13
"16.2003",7,"women",2003,2,16
"15.2003",7,"men",2003,4,15
"18.2003",8,"women",2003,4,18
"17.2003",8,"men",2003,3,17
"20.2003",9,"women",2003,4,20
"19.2003",9,"men",2003,7,19
"22.2003",10,"women",2003,2,22
"21.2003",10,"men",2003,5,21
"24.2003",11,"women",2003,2,24
"23.2003",11,"men",2003,6,23
"26.2003",12,"women",2003,5,26
"25.2003",12,"men",2003,8,25
"28.2003",13,"women",2003,7,28
"27.2003",13,"men",2003,11,27
"30.2003",14,"women",2003,12,30
"29.2003",14,"men",2003,6,29
"32.2003",15,"women",2003,16,32
"31.2003",15,"men",2003,10,31
"34.2003",16,"women",2003,23,34
"33.2003",16,"men",2003,17,33
"36.2003",17,"women",2003,11,36
"35.2003",17,"men",2003,17,35
"38.2003",18,"women",2003,13,38
"37.2003",18,"men",2003,26,37
"40.2003",19,"women",2003,15,40
"39.2003",19,"men",2003,37,39
"42.2003",20,"women",2003,10,42
"41.2003",20,"men",2003,38,41
"44.2003",21,"women",2003,13,44
"43.2003",21,"men",2003,34,43
"46.2003",22,"women",2003,15,46
"45.2003",22,"men",2003,36,45
"48.2003",23,"women",2003,14,48
"47.2003",23,"men",2003,38,47
"50.2003",24,"women",2003,9,50
"49.2003",24,"men",2003,40,49
"52.2003",25,"women",2003,13,52
"51.2003",25,"men",2003,44,51
"54.2003",26,"women",2003,15,54
"53.2003",26,"men",2003,25,53
"56.2003",27,"women",2003,16,56
"55.2003",27,"men",2003,33,55
"58.2003",28,"women",2003,28,58
"57.2003",28,"men",2003,38,57
"60.2003",29,"women",2003,15,60
"59.2003",29,"men",2003,40,59
"62.2003",30,"women",2003,20,62
"61.2003",30,"men",2003,35,61
"64.2003",31,"women",2003,21,64
"63.2003",31,"men",2003,28,63
"66.2003",32,"women",2003,25,66
"65.2003",32,"men",2003,32,65
"68.2003",33,"women",2003,28,68
"67.2003",33,"men",2003,41,67
"70.2003",34,"women",2003,21,70
"69.2003",34,"men",2003,56,69
"72.2003",35,"women",2003,23,72
"71.2003",35,"men",2003,58,71
"74.2003",36,"women",2003,31,74
"73.2003",36,"men",2003,46,73
"76.2003",37,"women",2003,34,76
"75.2003",37,"men",2003,65,75
"78.2003",38,"women",2003,47,78
"77.2003",38,"men",2003,74,77
"80.2003",39,"women",2003,36,80
"79.2003",39,"men",2003,80,79
"82.2003",40,"women",2003,36,82
"81.2003",40,"men",2003,80,81
"84.2003",41,"women",2003,50,84
"83.2003",41,"men",2003,80,83
"86.2003",42,"women",2003,54,86
"85.2003",42,"men",2003,84,85
"88.2003",43,"women",2003,66,88
"87.2003",43,"men",2003,96,87
"90.2003",44,"women",2003,47,90
"89.2003",44,"men",2003,127,89
"92.2003",45,"women",2003,75,92
"91.2003",45,"men",2003,103,91
"94.2003",46,"women",2003,87,94
"93.2003",46,"men",2003,134,93
"96.2003",47,"women",2003,89,96
"95.2003",47,"men",2003,153,95
"98.2003",48,"women",2003,97,98
"97.2003",48,"men",2003,149,97
"100.2003",49,"women",2003,100,100
"99.2003",49,"men",2003,183,99
"102.2003",50,"women",2003,128,102
"101.2003",50,"men",2003,182,101
"104.2003",51,"women",2003,131,104
"103.2003",51,"men",2003,195,103
"106.2003",52,"women",2003,138,106
"105.2003",52,"men",2003,207,105
"108.2003",53,"women",2003,161,108
"107.2003",53,"men",2003,260,107
"110.2003",54,"women",2003,197,110
"109.2003",54,"men",2003,310,109
"112.2003",55,"women",2003,207,112
"111.2003",55,"men",2003,336,111
"114.2003",56,"women",2003,227,114
"113.2003",56,"men",2003,383,113
"116.2003",57,"women",2003,273,116
"115.2003",57,"men",2003,416,115
"118.2003",58,"women",2003,268,118
"117.2003",58,"men",2003,405,117
"120.2003",59,"women",2003,301,120
"119.2003",59,"men",2003,452,119
"122.2003",60,"women",2003,292,122
"121.2003",60,"men",2003,464,121
"124.2003",61,"women",2003,326,124
"123.2003",61,"men",2003,485,123
"126.2003",62,"women",2003,285,126
"125.2003",62,"men",2003,475,125
"128.2003",63,"women",2003,312,128
"127.2003",63,"men",2003,514,127
"130.2003",64,"women",2003,351,130
"129.2003",64,"men",2003,533,129
"132.2003",65,"women",2003,346,132
"131.2003",65,"men",2003,620,131
"134.2003",66,"women",2003,361,134
"133.2003",66,"men",2003,637,133
"136.2003",67,"women",2003,416,136
"135.2003",67,"men",2003,628,135
"138.2003",68,"women",2003,443,138
"137.2003",68,"men",2003,710,137
"140.2003",69,"women",2003,481,140
"139.2003",69,"men",2003,705,139
"142.2003",70,"women",2003,532,142
"141.2003",70,"men",2003,810,141
"144.2003",71,"women",2003,610,144
"143.2003",71,"men",2003,960,143
"146.2003",72,"women",2003,661,146
"145.2003",72,"men",2003,941,145
"148.2003",73,"women",2003,682,148
"147.2003",73,"men",2003,1058,147
"150.2003",74,"women",2003,777,150
"149.2003",74,"men",2003,1121,149
"152.2003",75,"women",2003,846,152
"151.2003",75,"men",2003,1197,151
"154.2003",76,"women",2003,981,154
"153.2003",76,"men",2003,1303,153
"156.2003",77,"women",2003,1067,156
"155.2003",77,"men",2003,1445,155
"158.2003",78,"women",2003,1223,158
"157.2003",78,"men",2003,1497,157
"160.2003",79,"women",2003,1419,160
"159.2003",79,"men",2003,1621,159
"162.2003",80,"women",2003,1513,162
"161.2003",80,"men",2003,1698,161
"164.2003",81,"women",2003,1789,164
"163.2003",81,"men",2003,1990,163
"166.2003",82,"women",2003,1963,166
"165.2003",82,"men",2003,1987,165
"168.2003",83,"women",2003,2079,168
"167.2003",83,"men",2003,2068,167
"170.2003",84,"women",2003,1894,170
"169.2003",84,"men",2003,1606,169
"172.2003",85,"women",2003,1937,172
"171.2003",85,"men",2003,1710,171
"174.2003",86,"women",2003,2179,174
"173.2003",86,"men",2003,1656,173
"176.2003",87,"women",2003,2082,176
"175.2003",87,"men",2003,1538,175
"178.2003",88,"women",2003,2199,178
"177.2003",88,"men",2003,1424,177
"180.2003",89,"women",2003,2125,180
"179.2003",89,"men",2003,1314,179
"182.2003",90,"women",2003,2090,182
"181.2003",90,"men",2003,1097,181
"184.2003",91,"women",2003,1840,184
"183.2003",91,"men",2003,982,183
"186.2003",92,"women",2003,1712,186
"185.2003",92,"men",2003,759,185
"188.2003",93,"women",2003,1493,188
"187.2003",93,"men",2003,635,187
"190.2003",94,"women",2003,1214,190
"189.2003",94,"men",2003,478,189
"192.2003",95,"women",2003,1018,192
"191.2003",95,"men",2003,360,191
"194.2003",96,"women",2003,819,194
"193.2003",96,"men",2003,269,193
"196.2003",97,"women",2003,595,196
"195.2003",97,"men",2003,166,195
"198.2003",98,"women",2003,421,198
"197.2003",98,"men",2003,106,197
"200.2003",99,"women",2003,288,200
"199.2003",99,"men",2003,59,199
"202.2003",100,"women",2003,523,202
"201.2003",100,"men",2003,94,201
"2.2004",0,"women",2004,143,2
"1.2004",0,"men",2004,171,1
"4.2004",1,"women",2004,13,4
"3.2004",1,"men",2004,8,3
"6.2004",2,"women",2004,5,6
"5.2004",2,"men",2004,7,5
"8.2004",3,"women",2004,4,8
"7.2004",3,"men",2004,3,7
"10.2004",4,"women",2004,4,10
"9.2004",4,"men",2004,4,9
"12.2004",5,"women",2004,7,12
"11.2004",5,"men",2004,1,11
"14.2004",6,"women",2004,7,14
"13.2004",6,"men",2004,6,13
"16.2004",7,"women",2004,2,16
"15.2004",7,"men",2004,3,15
"18.2004",8,"women",2004,6,18
"17.2004",8,"men",2004,5,17
"20.2004",9,"women",2004,4,20
"19.2004",9,"men",2004,2,19
"22.2004",10,"women",2004,5,22
"21.2004",10,"men",2004,3,21
"24.2004",11,"women",2004,4,24
"23.2004",11,"men",2004,7,23
"26.2004",12,"women",2004,3,26
"25.2004",12,"men",2004,6,25
"28.2004",13,"women",2004,9,28
"27.2004",13,"men",2004,9,27
"30.2004",14,"women",2004,7,30
"29.2004",14,"men",2004,11,29
"32.2004",15,"women",2004,10,32
"31.2004",15,"men",2004,16,31
"34.2004",16,"women",2004,9,34
"33.2004",16,"men",2004,17,33
"36.2004",17,"women",2004,7,36
"35.2004",17,"men",2004,20,35
"38.2004",18,"women",2004,21,38
"37.2004",18,"men",2004,31,37
"40.2004",19,"women",2004,17,40
"39.2004",19,"men",2004,32,39
"42.2004",20,"women",2004,10,42
"41.2004",20,"men",2004,56,41
"44.2004",21,"women",2004,16,44
"43.2004",21,"men",2004,44,43
"46.2004",22,"women",2004,16,46
"45.2004",22,"men",2004,40,45
"48.2004",23,"women",2004,11,48
"47.2004",23,"men",2004,40,47
"50.2004",24,"women",2004,8,50
"49.2004",24,"men",2004,45,49
"52.2004",25,"women",2004,16,52
"51.2004",25,"men",2004,38,51
"54.2004",26,"women",2004,13,54
"53.2004",26,"men",2004,35,53
"56.2004",27,"women",2004,13,56
"55.2004",27,"men",2004,34,55
"58.2004",28,"women",2004,16,58
"57.2004",28,"men",2004,41,57
"60.2004",29,"women",2004,19,60
"59.2004",29,"men",2004,40,59
"62.2004",30,"women",2004,17,62
"61.2004",30,"men",2004,33,61
"64.2004",31,"women",2004,15,64
"63.2004",31,"men",2004,42,63
"66.2004",32,"women",2004,20,66
"65.2004",32,"men",2004,42,65
"68.2004",33,"women",2004,23,68
"67.2004",33,"men",2004,30,67
"70.2004",34,"women",2004,21,70
"69.2004",34,"men",2004,51,69
"72.2004",35,"women",2004,35,72
"71.2004",35,"men",2004,43,71
"74.2004",36,"women",2004,26,74
"73.2004",36,"men",2004,51,73
"76.2004",37,"women",2004,31,76
"75.2004",37,"men",2004,66,75
"78.2004",38,"women",2004,41,78
"77.2004",38,"men",2004,57,77
"80.2004",39,"women",2004,36,80
"79.2004",39,"men",2004,71,79
"82.2004",40,"women",2004,49,82
"81.2004",40,"men",2004,82,81
"84.2004",41,"women",2004,45,84
"83.2004",41,"men",2004,60,83
"86.2004",42,"women",2004,48,86
"85.2004",42,"men",2004,77,85
"88.2004",43,"women",2004,40,88
"87.2004",43,"men",2004,90,87
"90.2004",44,"women",2004,70,90
"89.2004",44,"men",2004,109,89
"92.2004",45,"women",2004,61,92
"91.2004",45,"men",2004,116,91
"94.2004",46,"women",2004,70,94
"93.2004",46,"men",2004,120,93
"96.2004",47,"women",2004,90,96
"95.2004",47,"men",2004,126,95
"98.2004",48,"women",2004,110,98
"97.2004",48,"men",2004,150,97
"100.2004",49,"women",2004,103,100
"99.2004",49,"men",2004,184,99
"102.2004",50,"women",2004,131,102
"101.2004",50,"men",2004,210,101
"104.2004",51,"women",2004,111,104
"103.2004",51,"men",2004,210,103
"106.2004",52,"women",2004,132,106
"105.2004",52,"men",2004,206,105
"108.2004",53,"women",2004,154,108
"107.2004",53,"men",2004,236,107
"110.2004",54,"women",2004,181,110
"109.2004",54,"men",2004,281,109
"112.2004",55,"women",2004,194,112
"111.2004",55,"men",2004,310,111
"114.2004",56,"women",2004,230,114
"113.2004",56,"men",2004,373,113
"116.2004",57,"women",2004,266,116
"115.2004",57,"men",2004,412,115
"118.2004",58,"women",2004,287,118
"117.2004",58,"men",2004,438,117
"120.2004",59,"women",2004,306,120
"119.2004",59,"men",2004,462,119
"122.2004",60,"women",2004,353,122
"121.2004",60,"men",2004,500,121
"124.2004",61,"women",2004,314,124
"123.2004",61,"men",2004,500,123
"126.2004",62,"women",2004,336,126
"125.2004",62,"men",2004,482,125
"128.2004",63,"women",2004,321,128
"127.2004",63,"men",2004,466,127
"130.2004",64,"women",2004,330,130
"129.2004",64,"men",2004,579,129
"132.2004",65,"women",2004,341,132
"131.2004",65,"men",2004,600,131
"134.2004",66,"women",2004,390,134
"133.2004",66,"men",2004,611,133
"136.2004",67,"women",2004,384,136
"135.2004",67,"men",2004,652,135
"138.2004",68,"women",2004,407,138
"137.2004",68,"men",2004,682,137
"140.2004",69,"women",2004,479,140
"139.2004",69,"men",2004,739,139
"142.2004",70,"women",2004,520,142
"141.2004",70,"men",2004,744,141
"144.2004",71,"women",2004,539,144
"143.2004",71,"men",2004,884,143
"146.2004",72,"women",2004,628,146
"145.2004",72,"men",2004,935,145
"148.2004",73,"women",2004,706,148
"147.2004",73,"men",2004,994,147
"150.2004",74,"women",2004,789,150
"149.2004",74,"men",2004,1033,149
"152.2004",75,"women",2004,837,152
"151.2004",75,"men",2004,1087,151
"154.2004",76,"women",2004,903,154
"153.2004",76,"men",2004,1224,153
"156.2004",77,"women",2004,1080,156
"155.2004",77,"men",2004,1319,155
"158.2004",78,"women",2004,1123,158
"157.2004",78,"men",2004,1373,157
"160.2004",79,"women",2004,1360,160
