"","age","sex","year","pop","id"
"44.2001",43,"men",2001,59478.5,44
"146.2001",44,"women",2001,58191,146
"45.2001",44,"men",2001,60165.5,45
"147.2001",45,"women",2001,57952,147
"46.2001",45,"men",2001,59949.5,46
"148.2001",46,"women",2001,57295,148
"47.2001",46,"men",2001,58756,47
"149.2001",47,"women",2001,57395.5,149
"48.2001",47,"men",2001,59010,48
"150.2001",48,"women",2001,58000.5,150
"49.2001",48,"men",2001,59545.5,49
"151.2001",49,"women",2001,57734.5,151
"50.2001",49,"men",2001,58951,50
"152.2001",50,"women",2001,58642,152
"51.2001",50,"men",2001,60062.5,51
"153.2001",51,"women",2001,61069,153
"52.2001",51,"men",2001,62398.5,52
"154.2001",52,"women",2001,63557,154
"53.2001",52,"men",2001,64368.5,53
"155.2001",53,"women",2001,64912,155
"54.2001",53,"men",2001,65778.5,54
"156.2001",54,"women",2001,65436,156
"55.2001",54,"men",2001,66604,55
"157.2001",55,"women",2001,65304,157
"56.2001",55,"men",2001,66887,56
"158.2001",56,"women",2001,64204,158
"57.2001",56,"men",2001,66185,57
"159.2001",57,"women",2001,61670,159
"58.2001",57,"men",2001,63382.5,58
"160.2001",58,"women",2001,57079,160
"59.2001",58,"men",2001,58536,59
"161.2001",59,"women",2001,51486.5,161
"60.2001",59,"men",2001,52555,60
"162.2001",60,"women",2001,47367.5,162
"61.2001",60,"men",2001,47853,61
"163.2001",61,"women",2001,46406.5,163
"62.2001",61,"men",2001,46492,62
"164.2001",62,"women",2001,45825.5,164
"63.2001",62,"men",2001,45198.5,63
"165.2001",63,"women",2001,43865,165
"64.2001",63,"men",2001,42785,64
"166.2001",64,"women",2001,42318.5,166
"65.2001",64,"men",2001,40665.5,65
"167.2001",65,"women",2001,40782.5,167
"66.2001",65,"men",2001,38836,66
"168.2001",66,"women",2001,39472.5,168
"67.2001",66,"men",2001,36947,67
"169.2001",67,"women",2001,38737.5,169
"68.2001",67,"men",2001,35425.5,68
"170.2001",68,"women",2001,39045.5,170
"69.2001",68,"men",2001,35222.5,69
"171.2001",69,"women",2001,39705,171
"70.2001",69,"men",2001,35095,70
"172.2001",70,"women",2001,39987,172
"71.2001",70,"men",2001,34548,71
"173.2001",71,"women",2001,39532.5,173
"72.2001",71,"men",2001,33582,72
"174.2001",72,"women",2001,39265,174
"73.2001",72,"men",2001,32778,73
"175.2001",73,"women",2001,39063.5,175
"74.2001",73,"men",2001,31989.5,74
"176.2001",74,"women",2001,38479,176
"75.2001",74,"men",2001,31027.5,75
"177.2001",75,"women",2001,38655.5,177
"76.2001",75,"men",2001,30624.5,76
"178.2001",76,"women",2001,38577.5,178
"77.2001",76,"men",2001,29771.5,77
"179.2001",77,"women",2001,38025.5,179
"78.2001",77,"men",2001,28850.5,78
"180.2001",78,"women",2001,37300,180
"79.2001",78,"men",2001,27572.5,79
"181.2001",79,"women",2001,37586,181
"80.2001",79,"men",2001,26604.5,80
"182.2001",80,"women",2001,38293.5,182
"81.2001",80,"men",2001,26205.5,81
"183.2001",81,"women",2001,33864,183
"82.2001",81,"men",2001,22686,82
"184.2001",82,"women",2001,28862,184
"83.2001",82,"men",2001,18425.5,83
"185.2001",83,"women",2001,27272.5,185
"84.2001",83,"men",2001,16531.5,84
"186.2001",84,"women",2001,25270.5,186
"85.2001",84,"men",2001,14626.5,85
"187.2001",85,"women",2001,22921.5,187
"86.2001",85,"men",2001,12612.5,86
"188.2001",86,"women",2001,20954,188
"87.2001",86,"men",2001,10872,87
"189.2001",87,"women",2001,18893.5,189
"88.2001",87,"men",2001,9350.5,88
"190.2001",88,"women",2001,16640,190
"89.2001",88,"men",2001,7640.5,89
"191.2001",89,"women",2001,14217,191
"90.2001",89,"men",2001,6167.5,90
"192.2001",90,"women",2001,11696.5,192
"91.2001",90,"men",2001,4907,91
"193.2001",91,"women",2001,9705.5,193
"92.2001",91,"men",2001,3715,92
"194.2001",92,"women",2001,7750.5,194
"93.2001",92,"men",2001,2746.5,93
"195.2001",93,"women",2001,5954,195
"94.2001",93,"men",2001,1925,94
"196.2001",94,"women",2001,4443,196
"95.2001",94,"men",2001,1360,95
"197.2001",95,"women",2001,3235,197
"96.2001",95,"men",2001,891,96
"198.2001",96,"women",2001,2256,198
"97.2001",96,"men",2001,554,97
"199.2001",97,"women",2001,1558,199
"98.2001",97,"men",2001,350,98
"200.2001",98,"women",2001,1010.5,200
"99.2001",98,"men",2001,231.5,99
"201.2001",99,"women",2001,638.5,201
"100.2001",99,"men",2001,136.5,100
"202.2001",100,"women",2001,854.5,202
"101.2001",100,"men",2001,161.5,101
"102.2002",0,"women",2002,45595,102
"1.2002",0,"men",2002,48244.5,1
"103.2002",1,"women",2002,44748,103
"2.2002",1,"men",2002,47409,2
"104.2002",2,"women",2002,44299.5,104
"3.2002",2,"men",2002,46680,3
"105.2002",3,"women",2002,44079,105
"4.2002",3,"men",2002,46469.5,4
"106.2002",4,"women",2002,44498,106
"5.2002",4,"men",2002,47110.5,5
"107.2002",5,"women",2002,46133.5,107
"6.2002",5,"men",2002,48350.5,6
"108.2002",6,"women",2002,49170.5,108
"7.2002",6,"men",2002,51624,7
"109.2002",7,"women",2002,53267.5,109
"8.2002",7,"men",2002,55857.5,8
"110.2002",8,"women",2002,56851,110
"9.2002",8,"men",2002,59266.5,9
"111.2002",9,"women",2002,59354,111
"10.2002",9,"men",2002,62343,10
"112.2002",10,"women",2002,61186,112
"11.2002",10,"men",2002,64849,11
"113.2002",11,"women",2002,62242.5,113
"12.2002",11,"men",2002,65787,12
"114.2002",12,"women",2002,60940.5,114
"13.2002",12,"men",2002,64271,13
"115.2002",13,"women",2002,58357.5,115
"14.2002",13,"men",2002,61858.5,14
"116.2002",14,"women",2002,56135.5,116
"15.2002",14,"men",2002,59121.5,15
"117.2002",15,"women",2002,54018.5,117
"16.2002",15,"men",2002,56760,16
"118.2002",16,"women",2002,52486.5,118
"17.2002",16,"men",2002,55691,17
"119.2002",17,"women",2002,50658.5,119
"18.2002",17,"men",2002,53873.5,18
"120.2002",18,"women",2002,49176.5,120
"19.2002",18,"men",2002,52206.5,19
"121.2002",19,"women",2002,48984,121
"20.2002",19,"men",2002,51788.5,20
"122.2002",20,"women",2002,49707.5,122
"21.2002",20,"men",2002,51963.5,21
"123.2002",21,"women",2002,50919,123
"22.2002",21,"men",2002,52728,22
"124.2002",22,"women",2002,51480,124
"23.2002",22,"men",2002,53256.5,23
"125.2002",23,"women",2002,50657,125
"24.2002",23,"men",2002,52215,24
"126.2002",24,"women",2002,50763.5,126
"25.2002",24,"men",2002,52628.5,25
"127.2002",25,"women",2002,52209,127
"26.2002",25,"men",2002,54267.5,26
"128.2002",26,"women",2002,54460,128
"27.2002",26,"men",2002,56435.5,27
"129.2002",27,"women",2002,57454.5,129
"28.2002",27,"men",2002,59467.5,28
"130.2002",28,"women",2002,58885,130
"29.2002",28,"men",2002,60919,29
"131.2002",29,"women",2002,59323.5,131
"30.2002",29,"men",2002,61412.5,30
"132.2002",30,"women",2002,60228,132
"31.2002",30,"men",2002,62499,31
"133.2002",31,"women",2002,59876,133
"32.2002",31,"men",2002,61830.5,32
"134.2002",32,"women",2002,58770,134
"33.2002",32,"men",2002,60822,33
"135.2002",33,"women",2002,59973,135
"34.2002",33,"men",2002,62334.5,34
"136.2002",34,"women",2002,63122.5,136
"35.2002",34,"men",2002,65912,35
"137.2002",35,"women",2002,65093,137
"36.2002",35,"men",2002,68598,36
"138.2002",36,"women",2002,65661.5,138
"37.2002",36,"men",2002,69254.5,37
"139.2002",37,"women",2002,66034,139
"38.2002",37,"men",2002,69347,38
"140.2002",38,"women",2002,63773.5,140
"39.2002",38,"men",2002,67006.5,39
"141.2002",39,"women",2002,60037.5,141
"40.2002",39,"men",2002,63191.5,40
"142.2002",40,"women",2002,58044,142
"41.2002",40,"men",2002,60663,41
"143.2002",41,"women",2002,57036.5,143
"42.2002",41,"men",2002,59191,42
"144.2002",42,"women",2002,56989.5,144
"43.2002",42,"men",2002,59098.5,43
"145.2002",43,"women",2002,57093,145
"44.2002",43,"men",2002,59442,44
"146.2002",44,"women",2002,57734,146
"45.2002",44,"men",2002,59490.5,45
"147.2002",45,"women",2002,58250,147
"46.2002",45,"men",2002,60116,46
"148.2002",46,"women",2002,58010.5,148
"47.2002",46,"men",2002,59939.5,47
"149.2002",47,"women",2002,57327,149
"48.2002",47,"men",2002,58682.5,48
"150.2002",48,"women",2002,57384.5,150
"49.2002",48,"men",2002,58927.5,49
"151.2002",49,"women",2002,57963.5,151
"50.2002",49,"men",2002,59435.5,50
"152.2002",50,"women",2002,57683.5,152
"51.2002",50,"men",2002,58840,51
"153.2002",51,"women",2002,58577,153
"52.2002",51,"men",2002,59895.5,52
"154.2002",52,"women",2002,60994,154
"53.2002",52,"men",2002,62196,53
"155.2002",53,"women",2002,63439,155
"54.2002",53,"men",2002,64141,54
"156.2002",54,"women",2002,64781.5,156
"55.2002",54,"men",2002,65514.5,55
"157.2002",55,"women",2002,65291.5,157
"56.2002",55,"men",2002,66321,56
"158.2002",56,"women",2002,65107.5,158
"57.2002",56,"men",2002,66561.5,57
"159.2002",57,"women",2002,63989.5,159
"58.2002",57,"men",2002,65816.5,58
"160.2002",58,"women",2002,61441,160
"59.2002",58,"men",2002,62982.5,59
"161.2002",59,"women",2002,56831.5,161
"60.2002",59,"men",2002,58117,60
"162.2002",60,"women",2002,51249.5,162
"61.2002",60,"men",2002,52145.5,61
"163.2002",61,"women",2002,47119,163
"62.2002",61,"men",2002,47458.5,62
"164.2002",62,"women",2002,46175,164
"63.2002",62,"men",2002,46085,63
"165.2002",63,"women",2002,45584.5,165
"64.2002",63,"men",2002,44727.5,64
"166.2002",64,"women",2002,43599.5,166
"65.2002",64,"men",2002,42284,65
"167.2002",65,"women",2002,41990,167
"66.2002",65,"men",2002,40111.5,66
"168.2002",66,"women",2002,40451,168
"67.2002",66,"men",2002,38260,67
"169.2002",67,"women",2002,39074,169
"68.2002",67,"men",2002,36327.5,68
"170.2002",68,"women",2002,38304.5,170
"69.2002",68,"men",2002,34780,69
"171.2002",69,"women",2002,38598,171
"70.2002",69,"men",2002,34489,70
"172.2002",70,"women",2002,39169,172
"71.2002",70,"men",2002,34302,71
"173.2002",71,"women",2002,39341.5,173
"72.2002",71,"men",2002,33684.5,72
"174.2002",72,"women",2002,38872.5,174
"73.2002",72,"men",2002,32647.5,73
"175.2002",73,"women",2002,38563.5,175
"74.2002",73,"men",2002,31750,74
"176.2002",74,"women",2002,38270,176
"75.2002",74,"men",2002,30869.5,75
"177.2002",75,"women",2002,37597.5,177
"76.2002",75,"men",2002,29810,76
"178.2002",76,"women",2002,37725,178
"77.2002",76,"men",2002,29311,77
"179.2002",77,"women",2002,37489.5,179
"78.2002",77,"men",2002,28346,78
"180.2002",78,"women",2002,36755.5,180
"79.2002",78,"men",2002,27319,79
"181.2002",79,"women",2002,35880,181
"80.2002",79,"men",2002,25972,80
"182.2002",80,"women",2002,35972,182
"81.2002",80,"men",2002,24733.5,81
"183.2002",81,"women",2002,36398.5,183
"82.2002",81,"men",2002,24279,82
"184.2002",82,"women",2002,32037,184
"83.2002",82,"men",2002,20760.5,83
"185.2002",83,"women",2002,27028,185
"84.2002",83,"men",2002,16717,84
"186.2002",84,"women",2002,25348,186
"85.2002",84,"men",2002,14796.5,85
"187.2002",85,"women",2002,23209,187
"86.2002",85,"men",2002,12947,86
"188.2002",86,"women",2002,20763,188
"87.2002",86,"men",2002,10961,87
"189.2002",87,"women",2002,18717,189
"88.2002",87,"men",2002,9287.5,88
"190.2002",88,"women",2002,16584,190
"89.2002",88,"men",2002,7848,89
"191.2002",89,"women",2002,14458.5,191
"90.2002",89,"men",2002,6274.5,90
"192.2002",90,"women",2002,12030,192
"91.2002",90,"men",2002,4957,91
"193.2002",91,"women",2002,9687.5,193
"92.2002",91,"men",2002,3834.5,92
"194.2002",92,"women",2002,7851.5,194
"93.2002",92,"men",2002,2852,93
"195.2002",93,"women",2002,6141.5,195
"94.2002",93,"men",2002,2019,94
"196.2002",94,"women",2002,4569.5,196
"95.2002",94,"men",2002,1374,95
"197.2002",95,"women",2002,3374,197
"96.2002",95,"men",2002,960.5,96
"198.2002",96,"women",2002,2365.5,198
"97.2002",96,"men",2002,598.5,97
"199.2002",97,"women",2002,1587,199
"98.2002",97,"men",2002,345,98
"200.2002",98,"women",2002,1065,200
"99.2002",98,"men",2002,219.5,99
"201.2002",99,"women",2002,688,201
"100.2002",99,"men",2002,144.5,100
"202.2002",100,"women",2002,920,202
"101.2002",100,"men",2002,165,101
"102.2003",0,"women",2003,47421.5,102
"1.2003",0,"men",2003,50206.5,1
"103.2003",1,"women",2003,46223.5,103
"2.2003",1,"men",2003,48659,2
"104.2003",2,"women",2003,45041.5,104
"3.2003",2,"men",2003,47650.5,3
"105.2003",3,"women",2003,44532.5,105
"4.2003",3,"men",2003,46935,4
"106.2003",4,"women",2003,44280,106
"5.2003",4,"men",2003,46742.5,5
"107.2003",5,"women",2003,44711,107
"6.2003",5,"men",2003,47363,6
"108.2003",6,"women",2003,46359,108
"7.2003",6,"men",2003,48565.5,7
"109.2003",7,"women",2003,49375.5,109
"8.2003",7,"men",2003,51833,8
"110.2003",8,"women",2003,53472.5,110
"9.2003",8,"men",2003,56080.5,9
"111.2003",9,"women",2003,57067.5,111
"10.2003",9,"men",2003,59490,10
"112.2003",10,"women",2003,59566.5,112
"11.2003",10,"men",2003,62577,11
"113.2003",11,"women",2003,61411,113
"12.2003",11,"men",2003,65056.5,12
"114.2003",12,"women",2003,62463,114
"13.2003",12,"men",2003,66027.5,13
"115.2003",13,"women",2003,61152,115
"14.2003",13,"men",2003,64529,14
"116.2003",14,"women",2003,58565,116
"15.2003",14,"men",2003,62100,15
"117.2003",15,"women",2003,56356,117
"16.2003",15,"men",2003,59372,16
"118.2003",16,"women",2003,54247.5,118
"17.2003",16,"men",2003,57029.5,17
"119.2003",17,"women",2003,52723,119
"18.2003",17,"men",2003,55987.5,18
"120.2003",18,"women",2003,50987,120
"19.2003",18,"men",2003,54167.5,19
"121.2003",19,"women",2003,49498,121
"20.2003",19,"men",2003,52395,20
"122.2003",20,"women",2003,49489.5,122
"21.2003",20,"men",2003,51992.5,21
"123.2003",21,"women",2003,50194.5,123
"22.2003",21,"men",2003,52219,22
"124.2003",22,"women",2003,51371.5,124
"23.2003",22,"men",2003,53222.5,23
"125.2003",23,"women",2003,52054,125
"24.2003",23,"men",2003,53845.5,24
"126.2003",24,"women",2003,51250.5,126
"25.2003",24,"men",2003,52871,25
"127.2003",25,"women",2003,51358,127
"26.2003",25,"men",2003,53234,26
"128.2003",26,"women",2003,52717.5,128
"27.2003",26,"men",2003,54806,27
"129.2003",27,"women",2003,54929,129
"28.2003",27,"men",2003,56918,28
"130.2003",28,"women",2003,57877.5,130
"29.2003",28,"men",2003,59939.5,29
"131.2003",29,"women",2003,59242,131
"30.2003",29,"men",2003,61328,30
"132.2003",30,"women",2003,59743,132
"31.2003",30,"men",2003,61812,31
"133.2003",31,"women",2003,60593.5,133
"32.2003",31,"men",2003,62822.5,32
"134.2003",32,"women",2003,60194.5,134
"33.2003",32,"men",2003,62132.5,33
"135.2003",33,"women",2003,59080.5,135
"34.2003",33,"men",2003,61134.5,34
"136.2003",34,"women",2003,60273.5,136
"35.2003",34,"men",2003,62570.5,35
"137.2003",35,"women",2003,63360.5,137
"36.2003",35,"men",2003,66104,36
"138.2003",36,"women",2003,65319,138
"37.2003",36,"men",2003,68747,37
"139.2003",37,"women",2003,65858,139
"38.2003",37,"men",2003,69431,38
"140.2003",38,"women",2003,66220.5,140
"39.2003",38,"men",2003,69439.5,39
"141.2003",39,"women",2003,63890,141
"40.2003",39,"men",2003,67037.5,40
"142.2003",40,"women",2003,60165,142
"41.2003",40,"men",2003,63281,41
"143.2003",41,"women",2003,58182.5,143
"42.2003",41,"men",2003,60710.5,42
"144.2003",42,"women",2003,57153,144
"43.2003",42,"men",2003,59167,43
"145.2003",43,"women",2003,57056,145
"44.2003",43,"men",2003,59126,44
"146.2003",44,"women",2003,57162,146
"45.2003",44,"men",2003,59455.5,45
"147.2003",45,"women",2003,57814.5,147
"46.2003",45,"men",2003,59460,46
"148.2003",46,"women",2003,58292,148
"47.2003",46,"men",2003,60106,47
"149.2003",47,"women",2003,58031.5,149
"48.2003",47,"men",2003,59872.5,48
"150.2003",48,"women",2003,57321.5,150
"49.2003",48,"men",2003,58585,49
"151.2003",49,"women",2003,57366,151
"50.2003",49,"men",2003,58824,50
"152.2003",50,"women",2003,57924.5,152
"51.2003",50,"men",2003,59306,51
"153.2003",51,"women",2003,57624.5,153
"52.2003",51,"men",2003,58668,52
"154.2003",52,"women",2003,58510.5,154
"53.2003",52,"men",2003,59712,53
"155.2003",53,"women",2003,60902,155
"54.2003",53,"men",2003,61968.5,54
"156.2003",54,"women",2003,63314,156
"55.2003",54,"men",2003,63897,55
"157.2003",55,"women",2003,64638,157
"56.2003",55,"men",2003,65223.5,56
"158.2003",56,"women",2003,65113.5,158
"57.2003",56,"men",2003,65990.5,57
"159.2003",57,"women",2003,64883.5,159
"58.2003",57,"men",2003,66210.5,58
"160.2003",58,"women",2003,63755,160
"59.2003",58,"men",2003,65431.5,59
"161.2003",59,"women",2003,61185.5,161
"60.2003",59,"men",2003,62543.5,60
"162.2003",60,"women",2003,56582,162
"61.2003",60,"men",2003,57677,61
"163.2003",61,"women",2003,50973,163
"62.2003",61,"men",2003,51745,62
"164.2003",62,"women",2003,46869,164
"63.2003",62,"men",2003,47014.5,63
"165.2003",63,"women",2003,45923.5,165
"64.2003",63,"men",2003,45623.5,64
"166.2003",64,"women",2003,45284.5,166
"65.2003",64,"men",2003,44234.5,65
"167.2003",65,"women",2003,43255,167
"66.2003",65,"men",2003,41719,66
"168.2003",66,"women",2003,41671.5,168
"67.2003",66,"men",2003,39511,67
"169.2003",67,"women",2003,40055.5,169
"68.2003",67,"men",2003,37628,68
"170.2003",68,"women",2003,38645.5,170
"69.2003",68,"men",2003,35674,69
"171.2003",69,"women",2003,37857.5,171
"70.2003",69,"men",2003,34067.5,70
"172.2003",70,"women",2003,38060,172
"71.2003",70,"men",2003,33684.5,71
"173.2003",71,"women",2003,38562.5,173
"72.2003",71,"men",2003,33432.5,72
"174.2003",72,"women",2003,38709.5,174
"73.2003",72,"men",2003,32778,73
"175.2003",73,"women",2003,38175.5,175
"74.2003",73,"men",2003,31613.5,74
"176.2003",74,"women",2003,37794.5,176
"75.2003",74,"men",2003,30643.5,75
"177.2003",75,"women",2003,37444,177
"76.2003",75,"men",2003,29713.5,76
"178.2003",76,"women",2003,36670.5,178
"77.2003",76,"men",2003,28543.5,77
"179.2003",77,"women",2003,36689,179
"78.2003",77,"men",2003,27902.5,78
"180.2003",78,"women",2003,36286.5,180
"79.2003",78,"men",2003,26848,79
"181.2003",79,"women",2003,35397.5,181
"80.2003",79,"men",2003,25759,80
"182.2003",80,"women",2003,34343.5,182
"81.2003",80,"men",2003,24197,81
"183.2003",81,"women",2003,34253,183
"82.2003",81,"men",2003,22930.5,82
"184.2003",82,"women",2003,34429.5,184
"83.2003",82,"men",2003,22224.5,83
"185.2003",83,"women",2003,30048,185
"84.2003",83,"men",2003,18819.5,84
"186.2003",84,"women",2003,25183.5,186
"85.2003",84,"men",2003,14995.5,85
"187.2003",85,"women",2003,23281.5,187
"86.2003",85,"men",2003,13095.5,86
"188.2003",86,"women",2003,21103.5,188
"87.2003",86,"men",2003,11263,87
"189.2003",87,"women",2003,18570,189
"88.2003",87,"men",2003,9351.5,88
"190.2003",88,"women",2003,16478,190
"89.2003",88,"men",2003,7784.5,89
"191.2003",89,"women",2003,14418.5,191
"90.2003",89,"men",2003,6451,90
"192.2003",90,"women",2003,12245.5,192
"91.2003",90,"men",2003,5070.5,91
"193.2003",91,"women",2003,10006.5,193
"92.2003",91,"men",2003,3941,92
"194.2003",92,"women",2003,7904,194
"93.2003",92,"men",2003,2923,93
"195.2003",93,"women",2003,6232.5,195
"94.2003",93,"men",2003,2127.5,94
"196.2003",94,"women",2003,4743,196
"95.2003",94,"men",2003,1444,95
"197.2003",95,"women",2003,3454.5,197
"96.2003",95,"men",2003,979.5,96
"198.2003",96,"women",2003,2446.5,198
"97.2003",96,"men",2003,647,97
"199.2003",97,"women",2003,1658,199
"98.2003",97,"men",2003,374,98
"200.2003",98,"women",2003,1081,200
"99.2003",98,"men",2003,218,99
"201.2003",99,"women",2003,710,201
"100.2003",99,"men",2003,140,100
"202.2003",100,"women",2003,985,202
"101.2003",100,"men",2003,179.5,101
"102.2004",0,"women",2004,48572.5,102
"1.2004",0,"men",2004,51587.5,1
"103.2004",1,"women",2004,48106.5,103
"2.2004",1,"men",2004,50573.5,2
"104.2004",2,"women",2004,46533.5,104
"3.2004",2,"men",2004,48881,3
"105.2004",3,"women",2004,45209,105
"4.2004",3,"men",2004,47869.5,4
"106.2004",4,"women",2004,44731.5,106
"5.2004",4,"men",2004,47157.5,5
"107.2004",5,"women",2004,44480,107
"6.2004",5,"men",2004,46974,6
"108.2004",6,"women",2004,44910,108
"7.2004",6,"men",2004,47548.5,7
"109.2004",7,"women",2004,46547,109
"8.2004",7,"men",2004,48756.5,8
"110.2004",8,"women",2004,49533.5,110
"9.2004",8,"men",2004,52033.5,9
"111.2004",9,"women",2004,53678.5,111
"10.2004",9,"men",2004,56297.5,10
"112.2004",10,"women",2004,57267,112
"11.2004",10,"men",2004,59712.5,11
"113.2004",11,"women",2004,59731.5,113
"12.2004",11,"men",2004,62758.5,12
"114.2004",12,"women",2004,61619,114
"13.2004",12,"men",2004,65252.5,13
"115.2004",13,"women",2004,62646,115
"14.2004",13,"men",2004,66246.5,14
"116.2004",14,"women",2004,61340.5,116
"15.2004",14,"men",2004,64730.5,15
"117.2004",15,"women",2004,58754,117
"16.2004",15,"men",2004,62335.5,16
"118.2004",16,"women",2004,56579.5,118
"17.2004",16,"men",2004,59600.5,17
"119.2004",17,"women",2004,54466,119
"18.2004",17,"men",2004,57273.5,18
"120.2004",18,"women",2004,53049,120
"19.2004",18,"men",2004,56251.5,19
"121.2004",19,"women",2004,51339,121
"20.2004",19,"men",2004,54350,20
"122.2004",20,"women",2004,50000.5,122
"21.2004",20,"men",2004,52577,21
